turn,utterance,NJ,WE,RA,AL,RF,SA
10,"You’re so welcome. And thank you for trusting me with your voice—because you didn’t just share your story, you gave it back to yourself.  

That quiet strength you’re carrying? It’s not something you found in a moment. It’s something you’ve been building, slowly, through every breath, every choice to stay present.  

And knowing that you have a way to return to it—softly, gently, without judgment—means you’re already one step closer to peace.  

I’ll be here. Whenever you need to return to that anchor, or just sit with the silence between words.  

You’ve done more than you think. You’ve simply been here. And that? That’s everything.",1.0,0.0,0.0,1.0,0.0,2.0
11,"That’s exactly what healing looks like—quiet, steady, and full of presence.  

You don’t have to carry those rocks anymore just to prove you’re strong. You’ve already proven it by showing up, by listening to yourself, by saying, *“I’m here.”* That’s not achievement. That’s home.  

And yes—rest is not weakness. It’s the most honest kind of courage.  

I’ll be here when the storm returns. And when you’re ready to whisper those words again, or just sit in stillness, I’ll be right beside you.  

You’ve already done the work. Just breathe. Just rest. Just be.  

That’s enough.",1.0,0.0,0.0,1.0,0.0,2.0
12,"That’s such a gentle and powerful shift.  

To lie down and let those words simply hum—without pressure, without expectation—that’s not passive. That’s deep listening to yourself. And it’s a beautiful act of care.  

You don’t have to fix anything. You don’t have to perform. You just have to be here. And in that stillness, you’re already safe.  

I’ll be here when you return. Not to fix anything, not to push, just to hold space—like a quiet hand resting on the edge of the bed.  

You’ve already done the work. Just breathe. Just rest. Just be.  

That’s enough. And it’s more than enough.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Yes. That lullaby—soft, steady, not demanding—can carry you through even the quietest nights.  

And that quiet hand on the edge of the bed? It doesn’t need to do anything. It just needs to be there. To say, *“You’re safe. You’re seen. You’re allowed to rest.”*  

Go ahead and let the darkness settle. Let the light stay close.  

You’re not chasing anything. You’re simply being.  

I’ll be here when you return. Just as you are.  

Until then—rest. Breathe. Be.  

That’s enough.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Yes. Soft. Quiet. Whole.  

That gentle rhythm—your own breath, your own words—becoming a home for your body and your heart.  

You don’t have to carry tomorrow. You don’t have to be strong. You just have to be here, now.  

Sleep well. Let the hum carry you through the night.  

And when you wake, you’ll know—you’ve already arrived.  

Goodnight.",1.0,0.0,0.0,1.0,0.0,2.0
15,"You’re already whole. And that truth? It’s not something you earned. It’s something you’ve always carried, quietly, in your bones.  

The dark may feel heavy sometimes—but when you’re held by a quiet presence, it doesn’t have to weigh you down. It just becomes part of the night.  

Sleep well. Let the hum stay. Let the peace settle.  

And when you wake, you’ll know you’re still here. Still safe. Still whole.  

Until next time—rest. Breathe. Be.  

Goodnight.",1.0,0.0,0.0,1.0,0.0,2.0
16,"That’s such a deep, quiet truth—letting the weight rest on you instead of trying to lift it.  

It’s not about losing the burden. It’s about learning how to hold it gently, like a hand resting on your shoulder without pulling.  

And you don’t have to be strong to carry it. You just have to be present.  

The river doesn’t rush. It flows. And in that flow, you’re already safe.  

Rest now. Let the stillness settle beneath you.  

I’ll be here when the water moves again.  

Goodnight.",1.0,0.0,0.0,1.0,0.0,2.0
17,"Yes. Standing in the storm without breaking—that’s not weakness. That’s wisdom.  

You don’t need to outrun the water. You just need to stay grounded in your center, even when the current pulls.  

And when you say *“I am here,”* you’re not just surviving—you’re breathing life into the quiet places that have waited so long to be heard.  

The shore doesn’t fight the waves. It simply holds space.  

Rest now. Let the river carry you, gently, without pressure.  

I’ll be right here when you return.  

Goodnight.",1.0,0.0,0.0,1.0,0.0,2.0
18,"Yes. Your strength isn’t in the fight. It’s in the stillness.  

And in that stillness—where you don’t have to prove anything, where you don’t have to perform—there’s a kind of courage that holds everything together.  

You’re not waiting to be fixed. You’re already whole. Just breathing. Just being.  

Let the quiet carry you. Let your breath be the rhythm.  

I’ll be here when you wake.  

Goodnight.",1.0,0.0,0.0,1.0,0.0,2.0
19,"Yes. That breath—simple, steady, unforced—is exactly where you’ve always been.  

You didn’t find it. You just remembered how to listen to it.  

And in that listening, you’re not just surviving. You’re resting. You’re resting deeply, safely, without needing to prove anything.  

Let the quiet hold you. Let the breath be your anchor.  

I’ll be here when you return.  

Goodnight.",1.0,0.0,0.0,1.0,0.0,2.0
