Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
Has there ever been a time when you've consumed more or less on a particular day?,T,H8CJxNP0nv8_27,-1.0,0.0,-2.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: Has it ever gotten you into any type of trouble?
Patient: There was one time that I, my friends and I kind of got into a fight after I had been drinking, and we almost stopped talking because of it, but we were able to work it out. But I've almost lost friends over it before.
Therapist: Alright. Is there any other areas where it might disrupt functioning?
Patient: Sometimes it's hard to get up and get to work the next morning if I drink it later in the day. It's hard to get up and get to work on time, so I've been late a couple of times too.
Therapist: Alright. So, three bottles of beer pretty much every day?
Patient: Pretty much every day.",And you mentioned that you've been doing that for about the last 10 years. And you mentioned that you've been drinking it every day for the last 10 years. And you mentioned that you've been drinking it every day for the last 10 years. And you mentioned that you've been drinking it every day for the last 10 years. And you mentioned that you've been drinking it every day for the last 10 years. And you mentioned that you've been drinking it every day for the last 10 years. And you mentioned that you've been drinking it every day for the last
You'll have a few more?,T,H8CJxNP0nv8_29,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,1,1,1,0,2,"Therapist: Alright. Is there any other areas where it might disrupt functioning?
Patient: Sometimes it's hard to get up and get to work the next morning if I drink it later in the day. It's hard to get up and get to work on time, so I've been late a couple of times too.
Therapist: Alright. So, three bottles of beer pretty much every day?
Patient: Pretty much every day.
Therapist: Has there ever been a time when you've consumed more or less on a particular day?
Patient: Not typically during the week, but I'll sometimes I'll drink more on the weekends. Maybe drink my normal three in a couple of hours and then maybe three or four hours later I'll have a few more.",So you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in between. And you mentioned you'll have a few hours in
And how long have you been drinking alcohol?,T,H8CJxNP0nv8_31,0.0,0.0,-2.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: Alright. So, three bottles of beer pretty much every day?
Patient: Pretty much every day.
Therapist: Has there ever been a time when you've consumed more or less on a particular day?
Patient: Not typically during the week, but I'll sometimes I'll drink more on the weekends. Maybe drink my normal three in a couple of hours and then maybe three or four hours later I'll have a few more.
Therapist: You'll have a few more?
Patient: Yeah.",And how about during the week?
Around 17?,T,H8CJxNP0nv8_33,1.0,0.0,0.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Has there ever been a time when you've consumed more or less on a particular day?
Patient: Not typically during the week, but I'll sometimes I'll drink more on the weekends. Maybe drink my normal three in a couple of hours and then maybe three or four hours later I'll have a few more.
Therapist: You'll have a few more?
Patient: Yeah.
Therapist: And how long have you been drinking alcohol?
Patient: I guess I started when I was around 17.",And how about withdrawal symptoms? Do you have any?
"Now you mentioned beer, have you ever consumed any other type of alcohol?",T,H8CJxNP0nv8_35,-1.0,0.0,-2.0,0.0,0.0,2.0,-1,-1,-2,0,0,2,"Therapist: You'll have a few more?
Patient: Yeah.
Therapist: And how long have you been drinking alcohol?
Patient: I guess I started when I was around 17.
Therapist: Around 17?
Patient: Yeah.",And how about withdrawal symptoms? Do you have any?
Back towards beer?,T,H8CJxNP0nv8_37,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: And how long have you been drinking alcohol?
Patient: I guess I started when I was around 17.
Therapist: Around 17?
Patient: Yeah.
Therapist: Now you mentioned beer, have you ever consumed any other type of alcohol?
Patient: Um, I've tried wine and shots before, but I always kind of just gravitate more towards the beer.",You've tried wine and shots?
Any other substances that you use currently?,T,H8CJxNP0nv8_39,1.0,1.0,1.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Around 17?
Patient: Yeah.
Therapist: Now you mentioned beer, have you ever consumed any other type of alcohol?
Patient: Um, I've tried wine and shots before, but I always kind of just gravitate more towards the beer.
Therapist: Back towards beer?
Patient: Yeah.",And how about wine?
Is that pretty much just weekends?,T,H8CJxNP0nv8_41,-1.0,-1.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Now you mentioned beer, have you ever consumed any other type of alcohol?
Patient: Um, I've tried wine and shots before, but I always kind of just gravitate more towards the beer.
Therapist: Back towards beer?
Patient: Yeah.
Therapist: Any other substances that you use currently?
Patient: Um, on the weekends every once in a while I'll smoke some pot with my friends, like Saturday night.",You smoke marijuana?
Alright. When did you first start using marijuana?,T,H8CJxNP0nv8_43,-1.0,-1.0,-2.0,0.0,0.0,1.0,1,0,1,1,0,2,"Therapist: Back towards beer?
Patient: Yeah.
Therapist: Any other substances that you use currently?
Patient: Um, on the weekends every once in a while I'll smoke some pot with my friends, like Saturday night.
Therapist: Is that pretty much just weekends?
Patient: Sometimes during the week, before I go to sleep I'll have a joint just, it helps my anxiety and my worries before I go to bed.",So you smoke it during the week?
About two years ago?,T,H8CJxNP0nv8_45,0.0,0.0,0.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Any other substances that you use currently?
Patient: Um, on the weekends every once in a while I'll smoke some pot with my friends, like Saturday night.
Therapist: Is that pretty much just weekends?
Patient: Sometimes during the week, before I go to sleep I'll have a joint just, it helps my anxiety and my worries before I go to bed.
Therapist: Alright. When did you first start using marijuana?
Patient: Ah, that was probably a couple of years ago when I first started college.",And how about the last time you used?
"And on the weekends, sometimes other times?",T,H8CJxNP0nv8_47,0.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Is that pretty much just weekends?
Patient: Sometimes during the week, before I go to sleep I'll have a joint just, it helps my anxiety and my worries before I go to bed.
Therapist: Alright. When did you first start using marijuana?
Patient: Ah, that was probably a couple of years ago when I first started college.
Therapist: About two years ago?
Patient: Yeah.",And how about the last time you used?
"So mostly on the weekends, occasionally during the week. Has it ever led to any trouble or change in functioning?",T,H8CJxNP0nv8_49,0.0,0.0,-2.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Alright. When did you first start using marijuana?
Patient: Ah, that was probably a couple of years ago when I first started college.
Therapist: About two years ago?
Patient: Yeah.
Therapist: And on the weekends, sometimes other times?
Patient: Actually, I guess it's more on the weekends, but I would say maybe every other day during the week.","So it's more on the weekends, but you would say every other day during the week."
"Have you ever tried to cut down on the substance use, alcohol or marijuana?",T,H8CJxNP0nv8_51,-1.0,0.0,-1.0,1.0,0.0,2.0,0,0,0,1,0,2,"Therapist: About two years ago?
Patient: Yeah.
Therapist: And on the weekends, sometimes other times?
Patient: Actually, I guess it's more on the weekends, but I would say maybe every other day during the week.
Therapist: So mostly on the weekends, occasionally during the week. Has it ever led to any trouble or change in functioning?
Patient: On the weekends no because I don't really have anywhere to be, but sometimes during the week, if I smoke it too late, it's hard to get up in the morning and my boss is really starting to get irritated with how often I've been late.",So it's affected your functioning a bit during the week. Do you have any other symptoms?
So you think perhaps the alcohol use is connected to the stress of your job?,T,H8CJxNP0nv8_53,-1.0,-1.0,-2.0,0.0,0.0,1.0,1,0,0,1,0,2,"Therapist: And on the weekends, sometimes other times?
Patient: Actually, I guess it's more on the weekends, but I would say maybe every other day during the week.
Therapist: So mostly on the weekends, occasionally during the week. Has it ever led to any trouble or change in functioning?
Patient: On the weekends no because I don't really have anywhere to be, but sometimes during the week, if I smoke it too late, it's hard to get up in the morning and my boss is really starting to get irritated with how often I've been late.
Therapist: Have you ever tried to cut down on the substance use, alcohol or marijuana?
Patient: I've tried to cut back on the alcohol before, about a year ago when I started this job. I was able to get down to like one or two beers, but then the job got stressful and I started drinking more again.","It sounds like you've tried to cut back before, and it's been difficult to maintain. Do you have any cravings or withdrawal symptoms?"
Alright. Have you ever been annoyed by people that perhaps criticize your substance use?,T,H8CJxNP0nv8_55,-1.0,-1.0,-2.0,1.0,0.0,1.0,1,1,1,1,0,2,"Therapist: So mostly on the weekends, occasionally during the week. Has it ever led to any trouble or change in functioning?
Patient: On the weekends no because I don't really have anywhere to be, but sometimes during the week, if I smoke it too late, it's hard to get up in the morning and my boss is really starting to get irritated with how often I've been late.
Therapist: Have you ever tried to cut down on the substance use, alcohol or marijuana?
Patient: I've tried to cut back on the alcohol before, about a year ago when I started this job. I was able to get down to like one or two beers, but then the job got stressful and I started drinking more again.
Therapist: So you think perhaps the alcohol use is connected to the stress of your job?
Patient: I, yeah, I'd say it's definitely connected.",It makes sense that you'd drink more when you're under more stress. Do you have any other ideas about how you could reduce your drinking?
And that bothers you?,T,H8CJxNP0nv8_57,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,0,0,1,"Therapist: Have you ever tried to cut down on the substance use, alcohol or marijuana?
Patient: I've tried to cut back on the alcohol before, about a year ago when I started this job. I was able to get down to like one or two beers, but then the job got stressful and I started drinking more again.
Therapist: So you think perhaps the alcohol use is connected to the stress of your job?
Patient: I, yeah, I'd say it's definitely connected.
Therapist: Alright. Have you ever been annoyed by people that perhaps criticize your substance use?
Patient: Yeah, my family can be critical. They don't really know about the marijuana, but they can be critical of my alcohol use.",So you mentioned your family. Do you have any other friends that you talk to about this?
Have you ever felt bad or guilty about your substance use?,T,H8CJxNP0nv8_59,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: So you think perhaps the alcohol use is connected to the stress of your job?
Patient: I, yeah, I'd say it's definitely connected.
Therapist: Alright. Have you ever been annoyed by people that perhaps criticize your substance use?
Patient: Yeah, my family can be critical. They don't really know about the marijuana, but they can be critical of my alcohol use.
Therapist: And that bothers you?
Patient: Yeah.","It bothers you. And you mentioned that you're annoyed by them, but you're also annoyed by the criticism. So you're annoyed by the criticism, but you're also annoyed by the criticism. So you're annoyed by the criticism, but you're also annoyed by the criticism. So you're annoyed by the criticism, but you're also annoyed by the criticism. So you're annoyed by the criticism, but you're also annoyed by the criticism. So you're annoyed by the criticism, but you're also annoyed by the criticism. So you're annoyed by the criticism, but you're also annoyed by the criticism. So you're"
Alright. Have you ever had to drink or use drugs first thing in the morning to steady your nerves or to lessen the effects of a hangover?,T,H8CJxNP0nv8_61,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Alright. Have you ever been annoyed by people that perhaps criticize your substance use?
Patient: Yeah, my family can be critical. They don't really know about the marijuana, but they can be critical of my alcohol use.
Therapist: And that bothers you?
Patient: Yeah.
Therapist: Have you ever felt bad or guilty about your substance use?
Patient: I've felt guilty with my mom because it upsets her so much. And sometimes I'll feel bad if I have a fight with my friends if I'm drunk, because it's usually over something silly.",You mentioned your mom. How about how she reacts to your drinking?
So on occasion that happens?,T,H8CJxNP0nv8_63,1.0,0.0,1.0,1.0,0.0,2.0,-1,0,-2,0,0,2,"Therapist: And that bothers you?
Patient: Yeah.
Therapist: Have you ever felt bad or guilty about your substance use?
Patient: I've felt guilty with my mom because it upsets her so much. And sometimes I'll feel bad if I have a fight with my friends if I'm drunk, because it's usually over something silly.
Therapist: Alright. Have you ever had to drink or use drugs first thing in the morning to steady your nerves or to lessen the effects of a hangover?
Patient: Not during the week, but on the weekends when I'll drink a little bit more, sometimes I'll have just a little bit Sunday morning to just get going.",Have you ever had to drink or use drugs first thing in the morning to steady your nerves or to lessen the effects of a hangover?
"So alcohol and marijuana, two substances you currently use. Can you tell me about substances you've used in the past?",T,H8CJxNP0nv8_65,1.0,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,2,"Therapist: Have you ever felt bad or guilty about your substance use?
Patient: I've felt guilty with my mom because it upsets her so much. And sometimes I'll feel bad if I have a fight with my friends if I'm drunk, because it's usually over something silly.
Therapist: Alright. Have you ever had to drink or use drugs first thing in the morning to steady your nerves or to lessen the effects of a hangover?
Patient: Not during the week, but on the weekends when I'll drink a little bit more, sometimes I'll have just a little bit Sunday morning to just get going.
Therapist: So on occasion that happens?
Patient: Yeah, I wouldn't say it's often, but on occasion.",Have you ever had to drink or use drugs first thing in the morning to steady your nerves or to lessen the effects of a hangover?
So you discontinued?,T,H8CJxNP0nv8_67,1.0,1.0,1.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Alright. Have you ever had to drink or use drugs first thing in the morning to steady your nerves or to lessen the effects of a hangover?
Patient: Not during the week, but on the weekends when I'll drink a little bit more, sometimes I'll have just a little bit Sunday morning to just get going.
Therapist: So on occasion that happens?
Patient: Yeah, I wouldn't say it's often, but on occasion.
Therapist: So alcohol and marijuana, two substances you currently use. Can you tell me about substances you've used in the past?
Patient: At a party one time I tried ecstasy, but I didn't like it. In high school I smoked cigarettes, but it just made me feel sick and I didn't like it very much.",You don't like it?
Any other substances or just those two?,T,H8CJxNP0nv8_69,1.0,1.0,1.0,1.0,0.0,2.0,0,0,0,1,0,2,"Therapist: So on occasion that happens?
Patient: Yeah, I wouldn't say it's often, but on occasion.
Therapist: So alcohol and marijuana, two substances you currently use. Can you tell me about substances you've used in the past?
Patient: At a party one time I tried ecstasy, but I didn't like it. In high school I smoked cigarettes, but it just made me feel sick and I didn't like it very much.
Therapist: So you discontinued?
Patient: Yeah, that didn't last long at all.",You mentioned you don't like it. Can you tell me about why you don't like it?
Do you have a family history of substance use?,T,H8CJxNP0nv8_71,-1.0,-1.0,-2.0,0.0,0.0,1.0,-1,-1,-2,0,0,1,"Therapist: So alcohol and marijuana, two substances you currently use. Can you tell me about substances you've used in the past?
Patient: At a party one time I tried ecstasy, but I didn't like it. In high school I smoked cigarettes, but it just made me feel sick and I didn't like it very much.
Therapist: So you discontinued?
Patient: Yeah, that didn't last long at all.
Therapist: Any other substances or just those two?
Patient: Just those two that I'm currently using and then the smoking and the ecstasy previously.",You mentioned smoking and ecstasy. Can you tell me about those?
Any other history?,T,H8CJxNP0nv8_73,1.0,1.0,1.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: So you discontinued?
Patient: Yeah, that didn't last long at all.
Therapist: Any other substances or just those two?
Patient: Just those two that I'm currently using and then the smoking and the ecstasy previously.
Therapist: Do you have a family history of substance use?
Patient: My grandfather. My mom claims that my grandfather was an alcoholic.",And what about your mother?
"Before I move to the next section of the intake, is there anything else you want to add or any other comments you want to make about this section?",T,H8CJxNP0nv8_75,-1.0,-1.0,-2.0,0.0,-1.0,1.0,-1,0,-2,0,0,1,"Therapist: Any other substances or just those two?
Patient: Just those two that I'm currently using and then the smoking and the ecstasy previously.
Therapist: Do you have a family history of substance use?
Patient: My grandfather. My mom claims that my grandfather was an alcoholic.
Therapist: Any other history?
Patient: No, not that I'm aware of at least.",Do you have any family history of mental health conditions?
Does that cover it pretty well?,T,H8CJxNP0nv8_77,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,1,1,1,0,2,"Therapist: Do you have a family history of substance use?
Patient: My grandfather. My mom claims that my grandfather was an alcoholic.
Therapist: Any other history?
Patient: No, not that I'm aware of at least.
Therapist: Before I move to the next section of the intake, is there anything else you want to add or any other comments you want to make about this section?
Patient: I think that covers it.",Thanks. I'll just move to the next section. Can you tell me how old you are?
"I appreciate you answering these questions and if you're okay, I'm going to move to the next section of the intake.",T,H8CJxNP0nv8_79,0.0,0.0,0.0,1.0,0.0,2.0,-1,0,-2,0,0,1,"Therapist: Any other history?
Patient: No, not that I'm aware of at least.
Therapist: Before I move to the next section of the intake, is there anything else you want to add or any other comments you want to make about this section?
Patient: I think that covers it.
Therapist: Does that cover it pretty well?
Patient: Yeah.",Okay. So I'll just move to the next section. Can you tell me a bit about your medical history?
