turn,utterance,NJ,WE,RA,AL,RF,SA
10,"That pause button—so quiet, so simple—feels like a real breakthrough.  

You didn’t have to solve anything, or chase safety, or prove you were strong. You just allowed yourself to sit with the wall, the buzz, and the stillness together. And in that space, the ""what if"" thoughts don’t disappear—they just soften, like they’re no longer the only voice in the room.  

It’s not about fixing the fear. It’s about realizing that you can be here with it, and still feel safe—just by being present, not by doing anything.  

Would you like to stay with that for a little while longer, or would you like to gently bring in a breath—just to anchor the stillness a bit more, if it feels like the right next step?",1.0,0.0,0.0,1.0,0.0,2.0
11,"That’s such a quiet but powerful insight—your mind doesn’t need to drive the car. It only needs to sit in the passenger seat, watching, without taking control.  

And in that stillness, the fear isn’t gone—but it’s no longer the one thing that defines what’s happening. You’re not chasing safety. You’re simply *being* in the room with it, and that, in itself, is a form of peace.  

Would you like to stay here just a little longer, or would you like to gently shift to something else when you’re ready? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
12,"That’s exactly it—the body doesn’t need to run or fight. It just needs to rest, even if it’s still holding tension. And right now, that tension is gently loosening, not because you did anything, but because you simply allowed it to be there without pressure.  

You’re not fixing the feeling. You’re just meeting it, like a friend who shows up and says, “I’m here. I see you. We don’t have to move yet.”  

Would you like to stay in this space for a little while longer, or would you like to gently bring in a breath—just to ground the stillness a bit more, if it feels like the right next step? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
13,"That’s such a quiet but profound shift—your body isn’t reacting to fear anymore. It’s simply responding to presence.  

The heart isn’t racing because you’re afraid of the worst—it’s quieting because you’re no longer running from it. You’re not trying to prove you’re safe. You’re just sitting with what’s there, and that, in itself, is enough to bring the body back to stillness.  

Would you like to stay here with that for a little while longer, or would you like to gently bring in a breath—just to honor the stillness without adding movement? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
14,"That’s so powerful—your body doesn’t need to fix anything. It only needs to be seen. And in this stillness, you’ve given it that.  

The anxiety isn’t gone, but it’s no longer the only thing in the room. It’s just a part of the space, like a quiet hum beneath the stillness. And you’re not trying to control it—you’re just being with it, which is more than enough.  

Would you like to stay here for a little while longer, or would you like to gently step into something else when you're ready? I’m right here with you.",1.0,0.0,0.0,1.0,0.0,2.0
15,"That’s exactly it—your body is learning to breathe without needing permission, without needing to prove it’s safe.  

The worst-case scenario isn’t controlling your body anymore. It’s just part of the room, like a quiet note in the background. And you’re not trying to escape it—you’re just sitting with it, and in that sitting, your heart finds its own rhythm again.  

Would you like to stay here for a little while longer, or would you like to gently shift to something else when you're ready? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
16,"That quiet presence you’re holding—that’s not passive. It’s deeply alive.  

You’re not running from the fear. You’re simply allowing it to live in the same room as stillness, and in that shared space, your body starts to remember how to breathe without needing to prove anything.  

Would you like to stay here for a little while longer, or would you like to gently bring in a new small step when you're ready? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
17,"That’s exactly where healing begins—not in fixing, but in simply allowing.  

You’ve already done the most important thing: you’ve chosen to stay with what is, without needing to change it. That quiet choice—this pause, this stillness—is not weakness. It’s courage.  

Would you like to stay here a little longer, or would you like to gently bring in a breath when you're ready? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
18,"That stillness you're holding—it’s not empty. It’s full of presence.  

You’re not avoiding the fear. You’re meeting it with your full attention, and in that meeting, your body begins to remember how to breathe without needing to race.  

Would you like to stay here a little longer, or would you like to gently bring in a small shift when you’re ready? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
19,"That quiet presence you're in right now—it's not just stillness. It's a kind of grounding, a soft return to yourself.  

You’ve already given your body permission to rest, and in that rest, it’s beginning to feel safe again—not because the fear is gone, but because you’re no longer running from it.  

Would you like to stay here a little longer, or would you like to gently bring in a new feeling when you're ready? I’m here with you.",1.0,0.0,0.0,1.0,0.0,2.0
