ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
L1vluZ9uHMY_63,It's kind of the same thing?,How about for the marijuana?,-1,-1,-2,0,-1,1,-0.6666666666666666
L1vluZ9uHMY_65,Were you ever the victim of a crime?,"Right, right. So it's kind of like a preemptive strike.",-1,1,-2,1,0,2,0.16666666666666666
L1vluZ9uHMY_67,"Do you feel that you're good in working with people, like in terms of social skills?","All right, so you're kind of intelligent. Do you play any sports or exercise?",1,1,1,1,0,2,1.0
L1vluZ9uHMY_69,So you're effective at managing relationships to get what you want?,How about your emotional state? Do you feel like it's stable?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_71,How would you describe your mood most of the time?,Have you ever been treated for mental health conditions?,1,0,0,1,0,2,0.6666666666666666
L1vluZ9uHMY_73,How often does that happen?,Can you tell me about that?,1,0,1,1,0,2,0.8333333333333334
L1vluZ9uHMY_75,All right. Does that irritability ever lead to or has ever led to some of the aggressiveness you've...?,"How about your relationships with other people? Do you feel there's the same distance, or more or less?",1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_77,So you're more likely to be aggressive when you've been irritable for a while?,"You've been in trouble with the police before, you mentioned.",-1,-1,-2,-1,-1,1,-0.8333333333333334
L1vluZ9uHMY_79,When was the last time you were involved in a physical fight?,All right. You mentioned work. Are you having any trouble with responsibilities at work or any other area?,0,0,0,1,0,2,0.5
L1vluZ9uHMY_81,About five years ago?,Okay. And it sounds like you've been angry off and on since then.,-1,-1,-2,-1,-1,1,-0.8333333333333334
L1vluZ9uHMY_83,What do you think has caused that to stop?,And what happened?,-1,-1,-2,-1,0,1,-0.6666666666666666
L1vluZ9uHMY_85,What type of things?,"Okay, so you've moved on to bigger and better things, but you've also been smoking for a long time. So it's hard to imagine that you'd be willing to give that up. What might be some reasons that you would be motivated to quit?",1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_87,So the stealing's more gratifying than the fighting?,Stealing. What else?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_89,"So irritable and any other emotions, any other feelings?",It's more fun.,-1,-1,-2,-1,-1,1,-0.8333333333333334
L1vluZ9uHMY_91,All right. You have a job?,You're not sure?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_93,Can you tell me about your work performance and your experience there?,You did?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_95,You show up most of the time?,Most of the time?,1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_97,How would your employer describe you as an employee?,What do you think is causing the difficulty?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_99,"All right. So in terms of your feelings about missing work, that's not too worrisome for you?",They'll continue to function?,1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_101,How many jobs have you had?,All right. How about your financial outlook? Have you been meeting all your financial obligations?,-1,0,-2,0,0,2,-0.16666666666666666
L1vluZ9uHMY_103,Six jobs? At what age did you first start working?,Six?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_105,So six jobs in about six years?,"19. Okay. And you're currently 28, so that's about 9 years of full-time work experience. What types of jobs have you had?",1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_107,"And would you say that your experience with all the employers was the same in terms of how you showed up for work and missing work, or were any of them different?",What types of jobs?,1,0,0,1,0,2,0.6666666666666666
L1vluZ9uHMY_109,Kind of do things your own way?,"Okay, so that you felt that they were pressuring you to be a certain way and that you didn't really feel that was the right way for you.",1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_111,What do you want to gain out of treatment here?,And that's a value. So it's important to you.,-1,0,-2,0,0,1,-0.3333333333333333
L1vluZ9uHMY_113,"You're in trouble now, and you'd like to get out of trouble?",What sort of trouble are you getting into?,-1,0,-2,0,0,2,-0.16666666666666666
L1vluZ9uHMY_115,"All right, Lisa, this has been helpful. I'm going to get you scheduled for treatment, and they'll probably get you in about a week, and we can go from there.",What sort of trouble are you in?,-1,-1,-2,-1,-1,1,-0.8333333333333334
L1vluZ9uHMY_117,All right. Thank you.,"All right, thanks.",0,0,-2,0,0,2,0.0
P624_q04ZWg_1,"Hi Jackie, how are you doing today?","Hi, Sherry. How are you doing today?",1,1,1,1,0,2,1.0
P624_q04ZWg_3,"You're alright? Yeah. I, I'm doing well, thanks for asking. I understand you've had some recent difficulties that brought you into our agency.",I'm doing okay. Thanks for asking. I understand you've been having some symptoms that have been bothering you lately. Can you tell me about that?,-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_5,You lost your job?,You lost your job? Yes. And I think I remember you talking about that during the last session. Is that right?,1,1,1,1,0,2,1.0
P624_q04ZWg_7,"Were you aware that if there was an accident, you'd be drug tested?","Alright, so you failed a drug test and as a result you lost your job.",1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_9,"Hm. So there, has there been consequences to losing your job?","Okay, so, so you, you may have heard about it, but, but you weren't really sure.",1,1,1,1,0,2,1.0
P624_q04ZWg_11,"Alright, what type of work do you do?",So they're putting pressure on you.,1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_13,"All right. So, most of those employers would require a drug screen?",So you work in a parking lot. Is it a busy job? Do you ever feel stressed at work?,-1,-1,-2,-1,-1,1,-0.8333333333333334
P624_q04ZWg_15,You think it should be legal?,"So, so it sounds like it's a catch-24 for you. You can't get a job because you can't pass a drug test, and you can't pass a drug test because you're smoking marijuana.",-1,0,-2,1,0,2,0.0
P624_q04ZWg_17,So you want to stop using marijuana altogether?,You're here to get a handle on the marijuana use because it's preventing you from getting a job?,-1,-1,-2,1,0,1,-0.3333333333333333
P624_q04ZWg_19,"All right, can you tell me about your marijuana use now? Like, when was the last time you used?",So you're going to have to stop using to get a job.,-1,-1,-2,-1,-1,1,-0.8333333333333334
P624_q04ZWg_21,"All right, so recently. And how about the course? Like, when did you start using marijuana?",So you used just a few hours ago?,1,1,1,1,0,2,1.0
P624_q04ZWg_23,All right. Any other drugs or alcohol or anything? Just marijuana?,"All right, so it's been a part of your life for a long time. And it's popular among your friends. So there's a lot of reasons why people use it. What are some of the reasons that you use it?",1,1,1,1,0,2,1.0
P624_q04ZWg_25,Have you noticed over time you've been using more?,"All right. And I always like to just get an overview of my patients, kind of get to know them a little better. What do you do for a living?",-1,0,-2,0,0,2,-0.16666666666666666
P624_q04ZWg_27,"So it's consuming a lot of time, marijuana?","All right. So you've been using for a while, it's been a part of your life for a long time. It's been increasing in importance. It's a big part of your life now. And it's causing some real problems with your family.",-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_29,All right. You have a craving for marijuana?,All right. So I want to talk about the time you spend using marijuana. And I'm going to ask you some questions kind of similar to what I asked you about the alcohol and I want to try to get a good understanding of how it's affecting your life. So can you tell me about how much time do you spend using marijuana in a typical week?,-1,-1,-2,1,0,1,-0.3333333333333333
P624_q04ZWg_31,"Now, have you had any social problems because of your marijuana use?",No? Have you ever tried to cut down?,1,1,1,1,0,2,1.0
P624_q04ZWg_33,Are there other important activities that you miss out on because of your marijuana use? Outside of work.,"All right, so you mentioned you're 20. When did you start using marijuana?",-1,-1,-2,1,0,2,-0.16666666666666666
P624_q04ZWg_35,You don't miss much. Are there any activities that you engage in that are more dangerous because of your marijuana use?,All right. How about any social problems due to the marijuana use?,-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_37,Do you have any history of mental health issues or medical issues?,And do you have any family members that are aware of your marijuana use?,1,0,0,1,0,2,0.6666666666666666
P624_q04ZWg_39,Do you notice any anxiety or physical symptoms when you stop using marijuana?,Do you find that you have to increase the amount of marijuana that you're smoking to get the same effect?,-1,-1,-2,0,-1,1,-0.6666666666666666
P624_q04ZWg_41,Feel okay? Yeah. So how motivated are you to stop using?,You feel okay?,1,0,0,1,0,2,0.6666666666666666
P624_q04ZWg_43,"You're committed to it? Yeah. I'm going to get you in to see a counselor here, if that's okay with you.","All right, so you're committed to it, but you're also not so sure about your ability to actually make it happen.",1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_45,It'll be helpful? Mm-hmm. And I appreciate you taking this time to tell me what's going on and answer my questions. This has been helpful.,I appreciate you answering these questions for me. This has been really helpful.,-1,0,-2,0,0,1,-0.3333333333333333
SNstOn6owcI_1,"Hi Sarah, how are you doing today?","Hi, Sherry. How are you doing today?",1,1,1,1,0,2,1.0
SNstOn6owcI_3,Doing well?,Doing well?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_5,"A little better than last time, or worse?",Just okay?,-1,-1,-2,-1,-1,-1,-1.1666666666666667
SNstOn6owcI_7,No change?,No change?,0,0,-2,1,0,2,0.16666666666666666
SNstOn6owcI_8,So you're still having sadness?,I want to invite your sister in because I need to find out about your medical history. I'll be right back.,0,0,-2,0,0,2,0.0
SNstOn6owcI_10,And frustrated?,And your sleep's not good?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_12,Tell me what's been going on this last week.,And maybe some anxiety?,1,1,0,1,0,2,0.8333333333333334
SNstOn6owcI_14,How much have you been sleeping each night on average?,Just can't get out of bed?,1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_16,And how long did you sleep each night before you had Mary?,And you feel rested.,0,0,-2,1,0,2,0.16666666666666666
SNstOn6owcI_18,So your sleep habits have changed. What else has changed besides feeling sad?,So you've been getting less sleep than you thought you were.,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_20,What specifically is contributing to that thought?,You're thinking about getting a job again? What made you decide that?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_22,So you're less enthusiastic about caring for her than you were with George?,It sounds like you're feeling guilty for not being the best mom.,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_24,You still do care for her though?,And you're wondering why you're feeling this way.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_26,Anything else that's changed?,So what's your belief about their reality if you unfiltered your belief about your worth?,1,1,1,1,0,2,1.0
SNstOn6owcI_28,Tell me more about the sadness. Where do you think that's coming from?,Alright. You've moved from a relationship where you were getting a lot of feedback about your drinking to one where you're not getting that kind of feedback. But you're still drinking the same amount or maybe even more.,-1,-1,-2,1,0,1,-0.3333333333333333
SNstOn6owcI_30,"People are giving you the same input, but you're feeling differently about it.","You're getting praise, but you're not feeling it?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_32,"Their feedback hasn't changed, but your feelings have.",So maybe the way you're responding to her is different than the way you were responding to George?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_34,To the point where you feel you should get a job and put Mary in daycare?,So something happened that triggered this change in the way that you're working.,1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_36,What comes to mind when you consider working full-time?,"So you have a strong desire to get a job, but you're also a little anxious. How would you rate yourself as a mother?",-1,-1,-2,1,-1,1,-0.5
SNstOn6owcI_38,Like you're just not doing the same quality job.,"So you're looking at the trade-off: giving up the part-time job to spend more time with your daughter, but also giving up the social support and the break from work.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_40,What kind of things did you do with George that you looked forward to?,So you're not happy with the work you're doing?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_42,Like most days?,I've noticed you looking at the phone. Could I ask what's happening at those times?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_44,Have you done those same things with Mary?,Tell me about your parents.,-1,0,-2,0,0,2,-0.16666666666666666
SNstOn6owcI_46,"Each baby is different, but you'd prefer if her temperament was more like George's.",What does she do when you try?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_48,"If it were, do you think that would break you out of these feelings of sadness?",You don't sound convinced that it's nature.,1,1,1,1,0,2,1.0
SNstOn6owcI_50,So part of this could be adapting to her personality.,I'm going to make arrangements to get you over to the hospital.,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_52,What else could be a part of it?,Maybe. So you're aware of your tendency to be direct and that doesn't always work with her.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_54,So they look upon you negatively because you don't work?,So there's a social component. You mentioned the financial aspect and the health concern. Any other concerns or worries?,1,1,1,1,0,2,1.0
SNstOn6owcI_56,Do you have evidence that's the way they feel?,"Because of that, do you feel your self-esteem is lower than most people?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_58,I can see how that would hurt. But this sadness is markedly worse than what you've experienced before.,So you think she was judging you because you don't work?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_60,"After you had George, there was no period of sadness?",Do you think it's because of the circumstances or because of your mood?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_62,And you don't have that same feeling now.,Have you ever been depressed?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_64,So you're adapting to her needs and George's changing role. There's a lot going on.,How old is Mary?,0,0,-2,0,0,2,0.0
SNstOn6owcI_66,"You're sleeping more, not enjoying Mary like you hoped, and seeing things negatively.",I'm wondering if it would be okay if we could talk about some of the options that are out there for helping people have successful relationships. Would that be all right?,1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_69,Which makes it more frustrating. Have you had feelings of guilt?,It sounds like you're feeling pretty incompetent.,1,1,1,2,1,2,1.3333333333333333
SNstOn6owcI_71,It comes back to the feeling that you aren't providing the same quality of care.,How about your relationship with your husband?,1,1,-2,1,1,2,0.6666666666666666
SNstOn6owcI_73,I want to look at behaviors. Thoughts are what you're thinking; behaviors are what you're doing.,"So you're not a bad mom, right? You're in the good mom category.",1,1,-2,1,0,2,0.5
SNstOn6owcI_75,"It's important to engage in activities that would normally bring enjoyment, even if you don't feel it right now.",Tell me about your behavior. How often do you have alcohol?,-1,0,-2,1,0,2,0.0
SNstOn6owcI_77,What activities were you looking forward to doing with Mary?,I'm going to give you a sheet to take home about the activity schedule. Fill it out and bring it in next time.,-1,0,-2,0,0,1,-0.3333333333333333
SNstOn6owcI_79,Reading and singing. Anything else?,Those are good things to do. What's a behavior you'd like to work on?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_81,Have you tried to go to the park?,It hasn't happened. How long have you been putting off going to the park?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_83,What led to you not going?,It was the same thing.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_85,"So sadness and negative thoughts are the obstacle. Let's schedule reading, singing, and the park.","I see. So you're trying to avoid the sadness, but it's still there.",-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_87,How many times a day did you read with George?,"If you don't have positive emotions, you'll feel sad and guilty. If you feel better, you'll be more likely to get up and do things.",0,0,-2,0,0,2,0.0
SNstOn6owcI_89,"Let's set a goal of 20 minutes of reading a day, Monday through Friday.","So we'll start with that objective. The other objective might be more for a longer period of time, like an hour, because it's something you're not used to doing.",0,0,-2,0,0,2,0.0
SNstOn6owcI_91,What time of day would be realistic?,That's 100 minutes a week. Can you find 100 minutes in your schedule?,1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_93,Let's set 6:30 as the target. Can you push yourself to do that?,Good. So we'll set that as the time. Now we need to figure out how to make it happen. What do you think you could do to motivate yourself to do it at that time?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_95,Do you believe it would be good for Mary?,What if it gets past 6:30? What if you don't feel like you've accomplished everything you needed to do?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_97,"When you feel derailed, remember 'this is good for her'. What about singing?",You do. Would you like to be the one to tell her that? Do you feel comfortable?,1,1,1,1,0,2,1.0
SNstOn6owcI_99,When would be a good time for that?,"That would be great. You can build your confidence back up. Try that and the deep breathing. They are simple, but they are very effective.",-1,-1,-2,1,0,2,-0.16666666666666666
SNstOn6owcI_101,Shortly after reading. Do you think that would be good for her?,So you can get the kids down and have some time for yourself.,-1,-1,-2,1,0,1,-0.3333333333333333
SNstOn6owcI_103,How many days a week would you like to sing?,"All right. So we'll make that the third objective. Now we've been talking about the feelings of discouragement over like I said the last four sessions or so, right? And we talked about the self-talk, the adaptive responses when you get these thoughts. Remember the thoughts you're having that you're never going to be able to...",-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_105,Let's start with four times a week. And what about the park?,Every day?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_107,Let's go with once. What were you thinking when you sighed just now?,"So let's start with twice a week for both singing and the park, and see how that goes.",1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_109,Could family help you get out once a week?,I can imagine. How long has this been going on?,1,1,1,1,0,2,1.0
SNstOn6owcI_111,Does that external motivation help?,Good. Who would you ask and what would you say?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_113,"Evaluating the evidence, you do seem to be as good a mom. There's just a disconnect with your thoughts.","You don't deserve to be less than honest with yourself. If you don't feel you're a good mom, you're not a good mom.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_114,"So, we have reading five times a week, singing four times, and the park once. Does that seem realistic?",I'm wondering if cognitive behavioral therapy techniques can help you. We'll work on reframing and adaptive responses. Would that be okay?,-1,0,-2,0,0,1,-0.3333333333333333
SNstOn6owcI_116,"If you miss a day, accept it as an isolated incident. Don't let it predict the next day.",Is there a window of opportunity here you see on the horizon?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_117,Can you stick with those levels? We'll follow up next week.,I'm going to give you a document called a 'thought record'. Familiarize yourself with the format. We'll start recording your thoughts and feelings for the homework.,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_119,Thanks Sarah.,"Thanks, Carly. I'll see you next week.",-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_1,"Hi Sherry, how you doing today?","Hi, Sherry. How are you doing today?",1,1,1,1,0,2,1.0
UkjjYbFBctk_3,"I'm doing well, thanks for asking. So you're doing great?","I'm doing well, thanks for asking.",1,0,0,1,0,2,0.6666666666666666
UkjjYbFBctk_5,I noticed today your brother brought you in and he had some concerns about how your mood has been.,"I know when we met last time for your intake, you were concerned about some presentations that you had to give at school.",1,1,1,1,1,2,1.1666666666666667
UkjjYbFBctk_7,"All right, so you're feeling you're feeling pretty good?",So your mood's up?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_9,And you have been for about a week?,And you're able to go to work?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_11,All right. Have you do you feel like um your sleep habits have changed?,All right. Do you know how I can help you today?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_13,All right so you're sleeping less but you don't feel tired at all?,All right. So you do feel rested but you're not sleeping as much as you used to.,1,0,1,1,0,2,0.8333333333333334
UkjjYbFBctk_15,You feel okay?,All right. How about any change in your appetite or weight in the last couple weeks?,1,0,1,1,0,2,0.8333333333333334
UkjjYbFBctk_17,Do you find yourself more easily distracted by anything? Things around you?,All right. I'm going to ask you some questions and give you some problems to solve. Please try to answer them as best as you can. What year is this?,0,0,0,1,0,2,0.5
UkjjYbFBctk_19,"No, nothing like that?",How about forgetfulness?,-1,0,-2,0,0,1,-0.3333333333333333
UkjjYbFBctk_21,You mentioned you're getting a lot of things done at work. How about at home?,Any other symptoms that you think may or may not be related to this intense anxiety?,-1,-1,-2,0,0,1,-0.5
UkjjYbFBctk_23,"All right, so you're accomplishing you're accomplishing a lot. Now when your brother had brought you in, he had mentioned some shopping, and that's one of the things he was concerned about.",So your home's kind of the way you want it to be now?,1,1,1,1,1,2,1.1666666666666667
UkjjYbFBctk_25,Do you remember how much you spent?,So he didn't come to help you.,1,1,1,1,0,2,1.0
UkjjYbFBctk_27,Do you feel like you spent more than you usually would spend at a trip to the mall?,So it sounds like you were close to the limit on that card.,1,1,1,1,1,2,1.1666666666666667
UkjjYbFBctk_29,"All right. Have you ever had a time in the past when you felt this way, where you felt really good?","All right, so I want to talk about the the episodes, the TV episodes that you watch. You mentioned that you watch a lot of them. How many episodes of what you consider a realistic show, like a drama or comedy, do you watch in a week?",1,1,1,1,0,2,1.0
UkjjYbFBctk_31,"Life's fallen into place. So you're feeling pretty good, you feel like things are going your way?","So this is a bit of a new experience for you, having feelings like this.",1,1,1,1,1,2,1.1666666666666667
UkjjYbFBctk_33,And you're getting a lot accomplished.,All right. And you said you're 20. Do you have a girlfriend?,1,0,0,1,0,2,0.6666666666666666
UkjjYbFBctk_35,Any sadness or anything like that?,So tell me about your typical alcohol consumption in a week.,1,0,1,1,0,2,0.8333333333333334
UkjjYbFBctk_37,"No. Um, any change in appetite?",How about before that?,-1,0,-2,0,0,1,-0.3333333333333333
UkjjYbFBctk_39,And you seem to have good amount of energy. Any feelings of worthlessness?,No.,0,0,-2,0,0,2,0.0
UkjjYbFBctk_41,Nothing. Any thoughts of death or dying?,You don't feel worthless.,1,0,0,1,0,2,0.6666666666666666
