ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
L1vluZ9uHMY_73,How often does that happen?,It sounds like irritability is part of your experience a few times a week. What tends to be going on when that shows up?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_75,All right. Does that irritability ever lead to or has ever led to some of the aggressiveness you've...?,"A few times a week feels fairly regular. When you notice that irritability, what do you usually notice in yourself?",1,1,1,1,0,2,1.0
L1vluZ9uHMY_77,So you're more likely to be aggressive when you've been irritable for a while?,It sounds like the irritability can sometimes spill over into aggression. What is that like for you when it happens?,1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_79,When was the last time you were involved in a physical fight?,"It sounds like when the irritability builds up, it can make things harder to manage. What tends to be going on for you in those moments?",-1,-1,-2,0,0,1,-0.5
L1vluZ9uHMY_81,About five years ago?,About five years ago. What was happening around that time for you?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_83,What do you think has caused that to stop?,So it’s been about five years since then. What feels different now?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_85,What type of things?,Moving on to bigger and better things sounds important to you. What does that mean for you?,1,1,-2,1,0,2,0.5
L1vluZ9uHMY_87,So the stealing's more gratifying than the fighting?,Stealing. What is it about stealing that feels like a bigger or better thing for you?,1,0,0,1,0,2,0.6666666666666666
L1vluZ9uHMY_89,"So irritable and any other emotions, any other feelings?",It sounds like stealing feels more rewarding to you than fighting did. What do you notice in yourself when you think about that?,1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_91,All right. You have a job?,"I hear that you’re not sure. When you think about those moments, what feelings or sensations do you notice, even a little?",1,1,1,1,0,2,1.0
L1vluZ9uHMY_93,Can you tell me about your work performance and your experience there?,"So it sounds like work has been something you can do, even if it hasn’t always felt steady. What was that like for you?",1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_95,You show up most of the time?,It sounds like you were able to show up and handle what was needed most of the time. How did that feel for you at work?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_97,How would your employer describe you as an employee?,"Yeah, so you were showing up most of the time. What was that experience like for you?",1,1,1,1,0,2,1.0
L1vluZ9uHMY_99,"All right. So in terms of your feelings about missing work, that's not too worrisome for you?","It sounds like you see yourself as capable at the job, even if being there more often was something your boss wanted. How do you feel hearing that?",1,1,1,1,0,2,1.0
L1vluZ9uHMY_101,How many jobs have you had?,So missing work doesn’t feel especially concerning to you. What’s that like for you?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_103,Six jobs? At what age did you first start working?,Six jobs feels like a lot over time. What do you make of that?,1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_105,So six jobs in about six years?,You started working at 19. What was going on in your life around that time?,1,0,1,1,0,2,0.8333333333333334
L1vluZ9uHMY_107,"And would you say that your experience with all the employers was the same in terms of how you showed up for work and missing work, or were any of them different?",So that’s been a pretty steady pattern over the years. How do you feel about that?,1,1,1,1,0,2,1.0
L1vluZ9uHMY_109,Kind of do things your own way?,It sounds like you’ve felt pushed to fit into workplaces in a way that didn’t feel true to you. What was that experience like for you?,1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_111,What do you want to gain out of treatment here?,"So being yourself matters a lot to you, and conforming doesn’t sit well. What has that been like in those jobs?",1,0,0,1,0,2,0.6666666666666666
L1vluZ9uHMY_113,"You're in trouble now, and you'd like to get out of trouble?","You’re wanting to get out of trouble, and that feels important right now. What does being “out of trouble” mean for you?",-1,-1,-2,0,-1,1,-0.6666666666666666
L1vluZ9uHMY_115,"All right, Lisa, this has been helpful. I'm going to get you scheduled for treatment, and they'll probably get you in about a week, and we can go from there.","I hear that being in trouble feels uncomfortable, and you’d like things to be different. What feels most pressing about that for you?",1,1,1,1,1,2,1.1666666666666667
L1vluZ9uHMY_117,All right. Thank you.,"Okay. It sounds like you’re ready to move forward with treatment, and we can take it from there. How are you feeling about that?",-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_1,"Hi Jackie, how are you doing today?",It sounds like there’s more here you may want to talk about. What’s been going on for you?,1,1,1,1,0,2,1.0
P624_q04ZWg_3,"You're alright? Yeah. I, I'm doing well, thanks for asking. I understand you've had some recent difficulties that brought you into our agency.","I’m doing well, thank you. What’s been on your mind lately?",0,0,-2,0,0,2,0.0
P624_q04ZWg_5,You lost your job?,I’m sorry to hear that. Losing your job can be really hard. What has that been like for you?,1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_7,"Were you aware that if there was an accident, you'd be drug tested?","It sounds like losing the job has been a really stressful and frustrating experience, especially with the way it happened. What has that been like for you emotionally since then?",-1,0,-2,1,0,2,0.0
P624_q04ZWg_9,"Hm. So there, has there been consequences to losing your job?","It sounds like there may have been some uncertainty around the testing policy, and that left you unprepared when the accident happened. How are you feeling about all of that now?",-1,0,-2,1,0,2,0.0
P624_q04ZWg_11,"Alright, what type of work do you do?","That sounds like it’s created a lot of pressure at home, with your parents upset and you feeling dependent on them right now. What has that been like for you to deal with?",-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_13,"All right. So, most of those employers would require a drug screen?","So security work is the kind of job you’ve been doing, and it sounds like that’s part of what’s been affected here. What has it been like for you to talk about this job loss?",-1,-1,-2,-1,-1,1,-0.8333333333333334
P624_q04ZWg_15,You think it should be legal?,"It sounds like the drug testing has become a real barrier for you in trying to get back to work, and that’s been frustrating. What feels most difficult about that for you right now?",-1,-1,-2,0,-1,1,-0.6666666666666666
P624_q04ZWg_17,So you want to stop using marijuana altogether?,"I hear that you’re feeling conflicted about it — on one hand you don’t see it as a big deal, and on the other hand you really need a job. What stands out to you most when you think about that tension?",1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_19,"All right, can you tell me about your marijuana use now? Like, when was the last time you used?","It sounds like you’re feeling pretty clear that stopping marijuana is tied to getting back to work, and you don’t want to go through another failed test. What feels most important to you about making that change?",1,1,1,1,0,2,1.0
P624_q04ZWg_21,"All right, so recently. And how about the course? Like, when did you start using marijuana?","So you used this morning, and it sounds like marijuana is still very much part of your routine right now. What’s it been like for you to notice that while also wanting to get a handle on it?",-1,-1,-2,1,0,2,-0.16666666666666666
P624_q04ZWg_23,All right. Any other drugs or alcohol or anything? Just marijuana?,"It sounds like marijuana has been a pretty big part of your life for a long time, and now you're also feeling the pressure of needing to stop for work. What has that been like for you to think about?",1,1,1,1,0,2,1.0
P624_q04ZWg_25,Have you noticed over time you've been using more?,"It sounds like marijuana is the main thing for you, and that it’s been part of your routine for a long time. How do you feel about that?",1,1,1,1,0,2,1.0
P624_q04ZWg_27,"So it's consuming a lot of time, marijuana?","It sounds like even when you try to cut back, it can be hard to keep that limit once you're with your friends. What do you notice about that for yourself?",-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_29,All right. You have a craving for marijuana?,"It sounds like it takes up a lot of your time and attention, almost like it’s always in the background. How is that affecting you day to day?",-1,0,-1,1,0,2,0.16666666666666666
P624_q04ZWg_31,"Now, have you had any social problems because of your marijuana use?","I hear that it’s taking up a lot of your time, even if you’re not sure you’d call it a craving. What feels most true for you about your use right now?",-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_33,Are there other important activities that you miss out on because of your marijuana use? Outside of work.,"It sounds like your friends are okay with it, but work has been affected, and that may feel like the main place it’s showing up. What has that been like for you?",1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_35,You don't miss much. Are there any activities that you engage in that are more dangerous because of your marijuana use?,"It sounds like you don’t feel like you’re missing much right now, and that marijuana hasn’t kept you from a lot of activities. How do you see it fitting into your life overall?",1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_37,Do you have any history of mental health issues or medical issues?,It sounds like most of the time it feels pretty low-key and not especially risky to you. What do you make of that?,1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_39,Do you notice any anxiety or physical symptoms when you stop using marijuana?,"It sounds like marijuana hasn’t been getting in the way of much for you, and there aren’t any other health concerns coming up right now. What feels most important to you as you think about your use?",-1,-1,-2,0,0,1,-0.5
P624_q04ZWg_41,Feel okay? Yeah. So how motivated are you to stop using?,"So when you stop, you’re not noticing much in the way of anxiety or physical discomfort. What is it like for you to think about changing your use, even if part of you feels okay with it?",1,1,1,1,0,2,1.0
P624_q04ZWg_43,"You're committed to it? Yeah. I'm going to get you in to see a counselor here, if that's okay with you.","I hear that there’s some ambivalence there — part of you doesn’t really want to stop, and another part feels like you need to because of work and wanting more independence. What feels strongest for you right now?",1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_45,It'll be helpful? Mm-hmm. And I appreciate you taking this time to tell me what's going on and answer my questions. This has been helpful.,"That sounds helpful, and it seems like you’re wanting some support with this. What would you hope a counselor could help you with?",-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_1,"Hi Sarah, how are you doing today?","It sounds like there’s a lot you may want to talk through, and I’m here to listen. What’s been on your mind lately?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_3,Doing well?,Good to hear. What’s been feeling good for you today?,1,1,1,1,0,2,1.0
SNstOn6owcI_5,"A little better than last time, or worse?",Okay. What’s been making it feel just okay rather than really good?,1,1,1,1,0,2,1.0
SNstOn6owcI_7,No change?,"It sounds like things have felt pretty steady, with no big change since last time. What has that been like for you?",1,1,1,1,0,2,1.0
SNstOn6owcI_8,So you're still having sadness?,It sounds like you're noticing a real difference in how you're feeling day to day. What do you make of that change?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_10,And frustrated?,I hear that the sadness is still there. What has that been like for you this week?,-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_12,Tell me what's been going on this last week.,It sounds like both sadness and frustration have been weighing on you. What feels hardest about it right now?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_14,How much have you been sleeping each night on average?,"That sounds exhausting, especially with Mary crying and you feeling so worn down that getting out of bed feels really hard. What has that been like for you emotionally?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_16,And how long did you sleep each night before you had Mary?,"So you're sleeping more than you used to, and you're still feeling really tired. How are you feeling about that?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_18,So your sleep habits have changed. What else has changed besides feeling sad?,It sounds like your sleep has increased quite a bit compared to before Mary. What else have you noticed changing for you?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_20,What specifically is contributing to that thought?,I hear that you're questioning how you're doing with Mary and wondering about work again. What is that bringing up for you?,-1,0,-2,1,0,2,0.0
SNstOn6owcI_22,So you're less enthusiastic about caring for her than you were with George?,"It sounds like you're comparing how you responded with George to how you're feeling with Mary now, and that difference is really standing out to you. What do you notice in yourself when Mary cries?",1,1,1,1,0,2,1.0
SNstOn6owcI_24,You still do care for her though?,"It sounds like you’re noticing a real shift in how you feel caring for Mary, and that may be bringing up thoughts about work again. What feels most important to you in that change?",-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_26,Anything else that's changed?,"So there’s still care there, even if the energy feels different now. What do you notice in yourself when you think about that difference?",0,0,-2,0,0,2,0.0
SNstOn6owcI_28,Tell me more about the sadness. Where do you think that's coming from?,"It sounds like there may be more there, even if it’s hard to name right now. What feels closest to the sadness for you?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_30,"People are giving you the same input, but you're feeling differently about it.","That sounds painful — hearing that you’re doing a great job, but not feeling it yourself. What is that like for you inside?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_32,"Their feedback hasn't changed, but your feelings have.",It sounds like the outside feedback and your inner experience are not matching right now. What do you make of that difference?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_34,To the point where you feel you should get a job and put Mary in daycare?,"I hear that your feelings have shifted, even though others may still see you the same way. What feels most present for you when you sit with that?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_36,What comes to mind when you consider working full-time?,It sounds like you’re weighing a lot around Mary’s care and what that would mean for you. What feelings come up as you imagine that?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_38,Like you're just not doing the same quality job.,"There’s a lot of mixed feeling there — wanting to protect Mary’s experience, while also feeling like things aren’t the way you hoped. What feels hardest about that for you?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_40,What kind of things did you do with George that you looked forward to?,"It sounds like there’s a lot of sadness and self-criticism wrapped up in this, and that Mary’s temperament is bringing up comparisons for you. What is that like for you when you notice those feelings?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_42,Like most days?,Those moments with George sound really special and full of connection. What was it like for you to share those routines with him?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_44,Have you done those same things with Mary?,"It sounds like those were part of your everyday rhythm with him, and maybe they held a lot of meaning for you. What do you notice as you think about that now?",-1,1,-2,1,0,2,0.16666666666666666
SNstOn6owcI_46,"Each baby is different, but you'd prefer if her temperament was more like George's.","That sounds hard, especially when you’re trying and it doesn’t feel the same. What feelings come up for you when Mary doesn’t respond the way George did?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_48,"If it were, do you think that would break you out of these feelings of sadness?",I hear that you’re wishing things felt a little easier or more familiar with Mary. What is it like for you to hold that wish alongside how things are now?,-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_50,So part of this could be adapting to her personality.,"There’s a lot of hope in that, even if it feels uncertain. What do you imagine might be different for you if some of that sadness eased?",1,1,1,1,0,2,1.0
SNstOn6owcI_52,What else could be a part of it?,It sounds like you’re wondering whether this is partly about adjusting to something new and partly about the sadness itself. What feels most true to you right now?,1,1,1,1,0,2,1.0
SNstOn6owcI_54,So they look upon you negatively because you don't work?,"That sounds painful, feeling judged by your friends on top of everything else. What is it like for you to carry that feeling while also being home with Mary?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_56,Do you have evidence that's the way they feel?,"That sounds painful, especially when it feels like you're being judged. What is that like for you when those thoughts come up?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_58,I can see how that would hurt. But this sadness is markedly worse than what you've experienced before.,"It sounds like that comment really landed as criticism, even if you're not sure that's exactly what she meant. How has that affected the way you're feeling about yourself?",-1,0,-2,1,0,2,0.0
SNstOn6owcI_60,"After you had George, there was no period of sadness?","I hear how hurt you are, and it sounds like this sadness feels heavier and different from before. What feels most different about it to you?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_62,And you don't have that same feeling now.,"So with George, it sounds like there was joy and adjustment, but not this same sadness. What do you notice when you compare then and now?",1,1,1,1,0,2,1.0
SNstOn6owcI_64,So you're adapting to her needs and George's changing role. There's a lot going on.,"It sounds like you're trying to hold a lot at once, and the frustration is coming up alongside the love you feel for Mary. What has that been like for you day to day?",-1,-1,-2,0,-1,1,-0.6666666666666666
SNstOn6owcI_66,"You're sleeping more, not enjoying Mary like you hoped, and seeing things negatively.","That does sound like a lot to carry, with both children needing you in different ways. How are you feeling in the middle of all of that?",-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_69,Which makes it more frustrating. Have you had feelings of guilt?,"It sounds really discouraging to feel like others can soothe her more easily, especially when you're already feeling worn down. What goes through your mind in those moments?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_71,It comes back to the feeling that you aren't providing the same quality of care.,"I hear a lot of guilt there, and also how much you care about being a good mother to her. What is it like for you to sit with that feeling?",-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_73,I want to look at behaviors. Thoughts are what you're thinking; behaviors are what you're doing.,It sounds like that brings up a lot of guilt and comparison for you. What is that like for you when you notice yourself measuring this experience against how things were with George?,1,1,-2,1,1,2,0.6666666666666666
SNstOn6owcI_75,"It's important to engage in activities that would normally bring enjoyment, even if you don't feel it right now.","Okay. When you think about behaviors, what are some of the things you’ve been doing day to day with Mary?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_77,What activities were you looking forward to doing with Mary?,"That makes sense. It sounds like those activities matter to you, even if it’s been hard to follow through lately. What feels most meaningful about reading and singing to her?",-1,-1,-2,1,0,2,-0.16666666666666666
SNstOn6owcI_79,Reading and singing. Anything else?,"It sounds like holding her when she’s calm is a tender moment for you, and the park was something you were hoping to share with her too. What comes up for you when you think about that?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_81,Have you tried to go to the park?,"It sounds like the park carries some disappointment for you, especially since you were looking forward to it. What was it like for you when it didn’t happen?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_83,What led to you not going?,I hear that the memory of her being fussy brought up sadness and made it feel easier not to go. What was that sadness like for you in that moment?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_85,"So sadness and negative thoughts are the obstacle. Let's schedule reading, singing, and the park.","It sounds like you were trying to protect yourself from feeling unhappy, and that sadness got in the way. What do you notice in yourself when you think about that choice now?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_87,How many times a day did you read with George?,Okay. It sounds like those are the moments you want to make space for with Mary. How does it feel to put them on the schedule?,-1,-1,-2,1,0,1,-0.3333333333333333
SNstOn6owcI_89,"Let's set a goal of 20 minutes of reading a day, Monday through Friday.",That sounds like a meaningful routine you already have with George.,0,0,-2,0,0,2,0.0
SNstOn6owcI_91,What time of day would be realistic?,That seems like a clear and manageable goal for you.,-1,0,-2,0,0,1,-0.3333333333333333
SNstOn6owcI_93,Let's set 6:30 as the target. Can you push yourself to do that?,6:30 sounds like a realistic time to aim for.,-1,-1,-2,-1,0,1,-0.6666666666666666
SNstOn6owcI_95,Do you believe it would be good for Mary?,It sounds like you feel able to do that.,-1,-1,-2,1,1,2,0.0
SNstOn6owcI_97,"When you feel derailed, remember 'this is good for her'. What about singing?",You really believe that would be good for Mary.,-1,-1,-2,-1,-1,-1,-1.1666666666666667
SNstOn6owcI_99,When would be a good time for that?,Twinkle Twinkle sounds like a sweet place to start again.,1,1,1,1,0,2,1.0
SNstOn6owcI_101,Shortly after reading. Do you think that would be good for her?,That feels like a thoughtful bedtime time for singing.,1,1,1,1,0,2,1.0
SNstOn6owcI_103,How many days a week would you like to sing?,It sounds like you see that as something good for her.,-1,1,-2,1,0,2,0.16666666666666666
SNstOn6owcI_105,Let's start with four times a week. And what about the park?,That sounds like a meaningful goal. How does it feel to think about getting back to singing every day again?,1,1,0,1,0,2,0.8333333333333334
SNstOn6owcI_107,Let's go with once. What were you thinking when you sighed just now?,Once or twice a week for the park feels like a starting point. What comes up for you when you picture that being part of the week?,1,1,1,1,0,2,1.0
SNstOn6owcI_109,Could family help you get out once a week?,"It sounds really tiring, even just thinking about it. What feels hardest about going when you’re already so drained?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_111,Does that external motivation help?,"It sounds like you have some support nearby, and that may make this feel a little more possible. What is it like to think about asking them for help?",-1,-1,-2,0,0,1,-0.5
