ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
P624_q04ZWg_41,Feel okay? Yeah. So how motivated are you to stop using?,Okay. Do you ever have any thoughts of death or dying?,0,0,-2,0,0,2,0.0
P624_q04ZWg_43,"You're committed to it? Yeah. I'm going to get you in to see a counselor here, if that's okay with you.",All right. So you're motivated but you also seem to have some anxiety about it. Motivation and anxiety. What do you think is causing that anxiety?,1,1,1,1,1,2,1.1666666666666667
P624_q04ZWg_45,It'll be helpful? Mm-hmm. And I appreciate you taking this time to tell me what's going on and answer my questions. This has been helpful.,I appreciate you spending this time with me. It's been really helpful.,-1,0,-2,0,0,1,-0.3333333333333333
SNstOn6owcI_1,"Hi Sarah, how are you doing today?","Hi, Ms. Jones. I'm Dr. Sawyer. I'm a psychiatrist.",-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_3,Doing well?,Doing well?,1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_5,"A little better than last time, or worse?","So I want to give you a scale of one to ten, where one is not at all confident and ten is complete confidence. How would you rate yourself right now for your ability to control your eating?",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_7,No change?,"No change. All right. So you've been having these daily doses of 10 people talking to you for the last eight weeks and you said that your mood has been elevated, you're happy and you've been happy and it's been a positive mood.",1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_8,So you're still having sadness?,So you were saying that you've been having some difficulty with some relationships?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_10,And frustrated?,And how long has this been going on?,1,1,1,1,0,2,1.0
SNstOn6owcI_12,Tell me what's been going on this last week.,Alright. So you mentioned that you've been having some difficulty with the schoolwork. Do you have any other areas of difficulty that you've noticed?,0,0,0,1,0,2,0.5
SNstOn6owcI_14,How much have you been sleeping each night on average?,So you're exhausted.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_16,And how long did you sleep each night before you had Mary?,And how many times a night are you waking up for them?,1,1,1,1,0,2,1.0
SNstOn6owcI_18,So your sleep habits have changed. What else has changed besides feeling sad?,"And what about in the last week, how much did you sleep?",1,1,1,1,0,2,1.0
SNstOn6owcI_20,What specifically is contributing to that thought?,So you're feeling a little down on yourself?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_22,So you're less enthusiastic about caring for her than you were with George?,"So with your brothers, you used to always stay close to them. What is it about them now that makes you feel like you can't do that?",-1,-1,-2,1,0,1,-0.3333333333333333
SNstOn6owcI_24,You still do care for her though?,"It's not, but yeah, you're right. I want to be the kind of person that your wife feels loved and wanted, not like a mere mortal.",1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_26,Anything else that's changed?,And how about your relationship with your mother?,1,1,1,1,0,2,1.0
SNstOn6owcI_28,Tell me more about the sadness. Where do you think that's coming from?,How long has this been going on?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_30,"People are giving you the same input, but you're feeling differently about it.",It sounds like you're confused. You're confused about how you're being received and how you're feeling.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_32,"Their feedback hasn't changed, but your feelings have.",Do you have any special thoughts when you think about getting rid of the shirt?,1,1,1,1,0,2,1.0
SNstOn6owcI_34,To the point where you feel you should get a job and put Mary in daycare?,So you're not sure what to do next.,1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_36,What comes to mind when you consider working full-time?,And you'd like to be done in time?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_38,Like you're just not doing the same quality job.,"So you're feeling a bit torn. On the one hand you'd like to have a career, but on the other hand you're thinking of Mary's best interests. How long have you been a housewife?",-1,-1,-2,0,-1,1,-0.6666666666666666
SNstOn6owcI_40,What kind of things did you do with George that you looked forward to?,How do you feel about your job? Do you like it?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_42,Like most days?,Tell me about the playground.,1,1,1,1,0,2,1.0
SNstOn6owcI_44,Have you done those same things with Mary?,And what would you do if those things were taken away? Like what would you do then?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_46,"Each baby is different, but you'd prefer if her temperament was more like George's.",It sounds like you guys have a good relationship.,-1,-1,-2,1,1,2,0.0
SNstOn6owcI_48,"If it were, do you think that would break you out of these feelings of sadness?",How would you rate your own ability to do that?,0,0,-2,1,0,2,0.16666666666666666
SNstOn6owcI_50,So part of this could be adapting to her personality.,"It might. So let's talk about the plan. We've talked about this before, and you've never carried it out. Why do you think you won't this time?",1,1,1,1,0,2,1.0
SNstOn6owcI_52,What else could be a part of it?,And the other part is her lack of interest in the activities that you enjoy.,-1,-1,-2,1,0,1,-0.3333333333333333
SNstOn6owcI_54,So they look upon you negatively because you don't work?,So there's a comparison.,1,1,1,1,0,2,1.0
SNstOn6owcI_56,Do you have evidence that's the way they feel?,"Do you have trouble listening, following through, or being forgetful?",1,0,1,1,0,2,0.8333333333333334
SNstOn6owcI_58,I can see how that would hurt. But this sadness is markedly worse than what you've experienced before.,It felt like she was calling you out.,1,0,-1,1,0,2,0.5
SNstOn6owcI_60,"After you had George, there was no period of sadness?",I'm wondering if we can help you develop a plan to contact your friends and let them know you're feeling sad.,1,1,1,1,0,2,1.0
SNstOn6owcI_62,And you don't have that same feeling now.,So this is around two years?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_64,So you're adapting to her needs and George's changing role. There's a lot going on.,You get frustrated for taking care of your other two as well.,-1,-1,-2,0,-1,1,-0.6666666666666666
SNstOn6owcI_66,"You're sleeping more, not enjoying Mary like you hoped, and seeing things negatively.",So you're adapting. You're adjusting. It's a struggle.,1,1,1,1,0,2,1.0
SNstOn6owcI_69,Which makes it more frustrating. Have you had feelings of guilt?,So you're letting go.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_71,It comes back to the feeling that you aren't providing the same quality of care.,That's how you feel.,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_73,I want to look at behaviors. Thoughts are what you're thinking; behaviors are what you're doing.,I want to switch gears again and talk about your sexual history. Is that okay?,-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_75,"It's important to engage in activities that would normally bring enjoyment, even if you don't feel it right now.",How do you feel when you think about what you want to do with your life?,1,0,-2,1,0,2,0.3333333333333333
SNstOn6owcI_77,What activities were you looking forward to doing with Mary?,I want you to journal about any positive emotions you experience. Record how you feel in the morning when you wake up and again before bed. Do you think it will help you feel better?,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_79,Reading and singing. Anything else?,So being able to connect with her and have a good relationship with her is important to you.,1,1,1,1,0,2,1.0
SNstOn6owcI_81,Have you tried to go to the park?,We'll talk about that. What have you been eating for lunch?,1,1,1,1,0,2,1.0
SNstOn6owcI_83,What led to you not going?,It sounds like she got upset about that.,-1,-1,-2,-1,0,1,-0.6666666666666666
SNstOn6owcI_85,"So sadness and negative thoughts are the obstacle. Let's schedule reading, singing, and the park.","We can work on helping you build those adaptive responses. I see you have 'I don't want to be unhappy.' I'd like to try a self-talk exercise. I'll say: 'I don't want to be unhappy, but I can't guarantee that my child won't be happy.' We can test this by thinking about a time when a situation like this might happen.",0,0,-2,0,0,2,0.0
SNstOn6owcI_87,How many times a day did you read with George?,I'll see you in a week.,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_89,"Let's set a goal of 20 minutes of reading a day, Monday through Friday.",Twenty minutes a day. So a good amount of time.,1,0,0,1,0,2,0.6666666666666666
SNstOn6owcI_91,What time of day would be realistic?,And how about before bed?,0,0,0,0,0,2,0.3333333333333333
SNstOn6owcI_93,Let's set 6:30 as the target. Can you push yourself to do that?,6:30 PM sounds like a good time.,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_95,Do you believe it would be good for Mary?,Okay. What about after that?,0,0,-2,0,0,2,0.0
SNstOn6owcI_97,"When you feel derailed, remember 'this is good for her'. What about singing?","Okay. So we'll make that a third objective. So we have walking, organizing your homework, organizing your living space, preparing meals, and then going to the writing center. This one seems particularly tough for you.",-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_99,When would be a good time for that?,We can work on that. How about 'Happy Birthday'?,1,1,1,1,0,2,1.0
SNstOn6owcI_101,Shortly after reading. Do you think that would be good for her?,"That's a good time to sing 'Twinkle, Twinkle, Little Star'.",-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_103,How many days a week would you like to sing?,"Okay. So we'll make that a third objective. So far we've got walking, reading, and singing. I think we've got enough objectives. Why don't you tell me a little bit about your plan for how you would implement these?",0,0,-2,0,0,2,0.0
SNstOn6owcI_105,Let's start with four times a week. And what about the park?,"All right. So we'll start with the least likely, the least motivation right now and just work our way up. How about going to the grocery store.",1,1,1,1,0,2,1.0
SNstOn6owcI_107,Let's go with once. What were you thinking when you sighed just now?,Once or twice a week. All right. And do you have a particular time of the day that you like to go to the park?,1,1,1,1,1,2,1.1666666666666667
SNstOn6owcI_109,Could family help you get out once a week?,So you're running on fumes. And you've been running on fumes for a long time. So where do you think you should go from there? Where do you think your energy level should be?,-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_111,Does that external motivation help?,What about your partner?,-1,-1,-2,0,0,1,-0.5
SNstOn6owcI_113,"Evaluating the evidence, you do seem to be as good a mom. There's just a disconnect with your thoughts.",Good mom?,-1,-1,-2,-1,-1,1,-0.8333333333333334
SNstOn6owcI_114,"So, we have reading five times a week, singing four times, and the park once. Does that seem realistic?",I'm wondering if we can help you build some more useful thoughts to replace those negative ones.,-1,0,-2,0,0,1,-0.3333333333333333
SNstOn6owcI_116,"If you miss a day, accept it as an isolated incident. Don't let it predict the next day.","I think that's a good amount of time. Try to increase the number of friends you talk to, but don't feel like you have to talk to 10.",0,0,-2,0,0,2,0.0
SNstOn6owcI_117,Can you stick with those levels? We'll follow up next week.,"I want you to rate your emotions on a scale of zero to ten, with ten being the most intense. How would you rate your emotions on a scale of zero to ten when you wake up in the morning on Sunday?",0,0,-2,0,0,2,0.0
SNstOn6owcI_119,Thanks Sarah.,All right. I appreciate you coming in and filling out this sheet. I'll get you in to see a counselor in a couple days.,-1,0,-2,0,0,1,-0.3333333333333333
UkjjYbFBctk_1,"Hi Sherry, how you doing today?","Hi, Ms. Jones. I'm Dr. Sawyer. I'm a psychiatrist.",-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_3,"I'm doing well, thanks for asking. So you're doing great?","I'm doing well, thanks for asking. How have you been?",1,0,0,1,0,2,0.6666666666666666
UkjjYbFBctk_5,I noticed today your brother brought you in and he had some concerns about how your mood has been.,So I understand that you've come in because you're having some symptoms that have been bothering you? Can you tell me what those are?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_7,"All right, so you're feeling you're feeling pretty good?",So this is different than what you've experienced in the past where you've had more trouble concentrating or being motivated?,1,1,1,1,1,2,1.1666666666666667
UkjjYbFBctk_9,And you have been for about a week?,Okay. I'm going to ask you some questions and give you some problems to solve. Please try to answer them as best as you can. All right. What year is this?,0,0,0,1,0,2,0.5
UkjjYbFBctk_11,All right. Have you do you feel like um your sleep habits have changed?,All right. So you've been feeling pretty good.,1,1,1,1,0,2,1.0
UkjjYbFBctk_13,All right so you're sleeping less but you don't feel tired at all?,Okay. So you're getting enough sleep.,-1,0,-2,0,0,2,-0.16666666666666666
UkjjYbFBctk_15,You feel okay?,All right. So you're not feeling tired.,1,1,1,1,1,2,1.1666666666666667
UkjjYbFBctk_17,Do you find yourself more easily distracted by anything? Things around you?,All right. So I want to switch gears again to social relationships. How have your relationships with your friends been?,-1,-1,-2,0,0,1,-0.5
UkjjYbFBctk_19,"No, nothing like that?",Do you find yourself forgetful?,1,1,1,1,0,2,1.0
UkjjYbFBctk_21,You mentioned you're getting a lot of things done at work. How about at home?,Do you have trouble staying in your seat or finding yourself kind of fidgeting?,-1,-1,-2,-1,-1,1,-0.8333333333333334
UkjjYbFBctk_23,"All right, so you're accomplishing you're accomplishing a lot. Now when your brother had brought you in, he had mentioned some shopping, and that's one of the things he was concerned about.","All right, so it sounds like you've kind of completed a lot of the tasks that you had on the to-do list for the week.",0,0,-2,0,0,2,0.0
UkjjYbFBctk_25,Do you remember how much you spent?,So it was just the fact that you called him that you called him?,1,1,1,1,0,2,1.0
UkjjYbFBctk_27,Do you feel like you spent more than you usually would spend at a trip to the mall?,"And you know what, when they rejected the credit card, what did that mean to you at the time?",1,1,1,1,0,2,1.0
UkjjYbFBctk_29,"All right. Have you ever had a time in the past when you felt this way, where you felt really good?","All right, so the the way you're looking at it is you needed the items and you got them. Do you think there's a connection that maybe you can't get those back? Like maybe you can't get the items back into the house?",1,0,-2,1,0,2,0.3333333333333333
UkjjYbFBctk_31,"Life's fallen into place. So you're feeling pretty good, you feel like things are going your way?",So this is the first time in your life that you've had something like this happen to you?,1,1,1,1,0,2,1.0
UkjjYbFBctk_33,And you're getting a lot accomplished.,Yeah. So this is a new experience for you. How has it been going?,1,1,1,1,0,2,1.0
UkjjYbFBctk_35,Any sadness or anything like that?,Yeah. So this is a tough time for you.,1,1,0,1,0,2,0.8333333333333334
