Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
And so what went well about it? Can you be more specific?,T,I1F4hvfRC50_21,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Well, it sounds like you have a lot of evidence supporting the thought. Anything else?
Patient: I think that's it. It feels like a pretty solid case to me.
Therapist: Right. So let's tackle the other question. What's the evidence against the thought?
Patient: Evidence that there is a point?
Therapist: Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?
Patient: It's been a while, but I had this job at a burrito place that went pretty well for the first couple of months. I ended up not showing up and getting fired, but at the beginning, it went pretty well.",And what about when you were working there? How did you feel about yourself?
That sounds like good evidence to me. Why don't you put that down?,T,I1F4hvfRC50_23,1.0,0.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Right. So let's tackle the other question. What's the evidence against the thought?
Patient: Evidence that there is a point?
Therapist: Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?
Patient: It's been a while, but I had this job at a burrito place that went pretty well for the first couple of months. I ended up not showing up and getting fired, but at the beginning, it went pretty well.
Therapist: And so what went well about it? Can you be more specific?
Patient: I was a good worker. I showed up on time and I worked hard while I was there.",And what about when you weren't working? What about when you were working? What about when you weren't working?
So what did you write down?,T,I1F4hvfRC50_25,1.0,1.0,1.0,1.0,0.0,2.0,0,0,0,1,0,2,"Therapist: Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?
Patient: It's been a while, but I had this job at a burrito place that went pretty well for the first couple of months. I ended up not showing up and getting fired, but at the beginning, it went pretty well.
Therapist: And so what went well about it? Can you be more specific?
Patient: I was a good worker. I showed up on time and I worked hard while I was there.
Therapist: That sounds like good evidence to me. Why don't you put that down?
Patient: Alright. Good worker...",And what about the evidence that you're not a good worker? You mentioned you were fired. Can you tell me about that about that?
Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?,T,I1F4hvfRC50_27,-1.0,-1.0,-2.0,-1.0,0.0,1.0,1,1,1,1,0,2,"Therapist: And so what went well about it? Can you be more specific?
Patient: I was a good worker. I showed up on time and I worked hard while I was there.
Therapist: That sounds like good evidence to me. Why don't you put that down?
Patient: Alright. Good worker...
Therapist: So what did you write down?
Patient: That I'm a good worker and that I showed up on time.",That's good. I'd like you to write that on the board for us. Can you do that for me?
And what was that like?,T,I1F4hvfRC50_29,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: That sounds like good evidence to me. Why don't you put that down?
Patient: Alright. Good worker...
Therapist: So what did you write down?
Patient: That I'm a good worker and that I showed up on time.
Therapist: Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?
Patient: When I started college, that felt pretty good. I dropped out, but that first year was really good actually.",What about when you dropped out? How did you feel about yourself then?
"Sounds important to me. Hard worker, had a lot of friends. Anything else?",T,I1F4hvfRC50_31,0.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,1,0,1,"Therapist: So what did you write down?
Patient: That I'm a good worker and that I showed up on time.
Therapist: Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?
Patient: When I started college, that felt pretty good. I dropped out, but that first year was really good actually.
Therapist: And what was that like?
Patient: I had a lot of friends. I was a really hard worker. I studied a lot and got really good grades.",How about when you were working? Tell me about thatarrying out the tasks you assigned to yourself.
"Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?",T,I1F4hvfRC50_33,1.0,1.0,1.0,1.0,0.0,2.0,-1,-1,-2,0,-1,1,"Therapist: Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?
Patient: When I started college, that felt pretty good. I dropped out, but that first year was really good actually.
Therapist: And what was that like?
Patient: I had a lot of friends. I was a really hard worker. I studied a lot and got really good grades.
Therapist: Sounds important to me. Hard worker, had a lot of friends. Anything else?
Patient: I mean, when I'm not depressed I feel like I'm a pretty reliable person. It just feels like all these things are when I'm not depressed and now I am depressed.",So you're a reliable person when you're not depressed? And you're not reliable when you are depressed?
So why don't you read through both the evidence for and the evidence against and tell me what you think?,T,I1F4hvfRC50_35,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,1,0,1,"Therapist: And what was that like?
Patient: I had a lot of friends. I was a really hard worker. I studied a lot and got really good grades.
Therapist: Sounds important to me. Hard worker, had a lot of friends. Anything else?
Patient: I mean, when I'm not depressed I feel like I'm a pretty reliable person. It just feels like all these things are when I'm not depressed and now I am depressed.
Therapist: Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?
Patient: Yeah.",And what about evidence for the thought? What about evidence that supports the thought that you're not good enough?
"So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?",T,I1F4hvfRC50_37,1.0,1.0,1.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Sounds important to me. Hard worker, had a lot of friends. Anything else?
Patient: I mean, when I'm not depressed I feel like I'm a pretty reliable person. It just feels like all these things are when I'm not depressed and now I am depressed.
Therapist: Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?
Patient: Yeah.
Therapist: So why don't you read through both the evidence for and the evidence against and tell me what you think?
Patient: The evidence for is that I'm unemployed and depressed and I'd probably just quit and I wouldn't do a good job anyway and they'd just pick somebody else. The evidence against, I guess in the past I've been a good worker, I show up on time, I work hard, and I've been reliable.","So you've been a good worker in the past, you've been reliable, you've worked hard, and you've shown up on time. And the evidence for is that you're unemployed now, you're depressed, and you're thinking about quitting because you're not doing a good job. And you're thinking about quitting because you're not doing a good job. And the evidence against is that you've been a good worker in the past, you've been reliable, you've worked hard, and you've shown up on time. And you've been a good worker in the past, you've been reliable, you've worked hard"
Okay. How much do you believe that now?,T,I1F4hvfRC50_39,-1.0,-1.0,-2.0,-1.0,0.0,1.0,0,0,-2,0,0,2,"Therapist: Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?
Patient: Yeah.
Therapist: So why don't you read through both the evidence for and the evidence against and tell me what you think?
Patient: The evidence for is that I'm unemployed and depressed and I'd probably just quit and I wouldn't do a good job anyway and they'd just pick somebody else. The evidence against, I guess in the past I've been a good worker, I show up on time, I work hard, and I've been reliable.
Therapist: So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?
Patient: 100 percent.",And how much do you believe that now?
"Alright, why don't you write 70 percent. Anything else about this that you noticed changed?",T,I1F4hvfRC50_41,1.0,1.0,1.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: So why don't you read through both the evidence for and the evidence against and tell me what you think?
Patient: The evidence for is that I'm unemployed and depressed and I'd probably just quit and I wouldn't do a good job anyway and they'd just pick somebody else. The evidence against, I guess in the past I've been a good worker, I show up on time, I work hard, and I've been reliable.
Therapist: So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?
Patient: 100 percent.
Therapist: Okay. How much do you believe that now?
Patient: I guess it's gone down some. Maybe 70 percent now.",Okay. How about the other way around? How much do you believe that you're a good worker now?
In what way does it feel good?,T,I1F4hvfRC50_43,1.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?
Patient: 100 percent.
Therapist: Okay. How much do you believe that now?
Patient: I guess it's gone down some. Maybe 70 percent now.
Therapist: Alright, why don't you write 70 percent. Anything else about this that you noticed changed?
Patient: I haven't really thought about those times when I wasn't depressed in a while. It feels good reminding myself that I had those times.",It's nice to remember that you had a time when you weren't depressed. How about the other way around? What about times when you were depressed? How about the times when you weren't depressed?
"Less depressed, less sad? Okay, why don't you jot a note down there that reminds you of that.",T,I1F4hvfRC50_45,1.0,1.0,1.0,1.0,0.0,2.0,-1,-1,-2,-1,0,1,"Therapist: Okay. How much do you believe that now?
Patient: I guess it's gone down some. Maybe 70 percent now.
Therapist: Alright, why don't you write 70 percent. Anything else about this that you noticed changed?
Patient: I haven't really thought about those times when I wasn't depressed in a while. It feels good reminding myself that I had those times.
Therapist: In what way does it feel good?
Patient: I'm less sad, less depressed.",How about when you were depressed? How did you feel then?
So maybe feel a little more hopeful?,T,I1F4hvfRC50_47,1.0,1.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Alright, why don't you write 70 percent. Anything else about this that you noticed changed?
Patient: I haven't really thought about those times when I wasn't depressed in a while. It feels good reminding myself that I had those times.
Therapist: In what way does it feel good?
Patient: I'm less sad, less depressed.
Therapist: Less depressed, less sad? Okay, why don't you jot a note down there that reminds you of that.
Patient: I guess I think about if I can get back to that place again, maybe my life will get better, that maybe I could get a job at some point.",So you think about how you were happier before and that maybe you could be happy again. And you think about how you were happier before because you had a job. And you think about how you could be happy again if you had a job. And you think about how you could be happy again if you had a job because you were happier before. And you think about how you were happier before because you had a job. And you think about how you could be happy again if you had a job because you were happier before. And you think about how you were happier before because you had a job. And you think about how you could
Sounds good. So do you think that you could do that this week?,T,I1F4hvfRC50_49,-1.0,0.0,-2.0,0.0,0.0,2.0,1,0,0,1,0,2,"Therapist: In what way does it feel good?
Patient: I'm less sad, less depressed.
Therapist: Less depressed, less sad? Okay, why don't you jot a note down there that reminds you of that.
Patient: I guess I think about if I can get back to that place again, maybe my life will get better, that maybe I could get a job at some point.
Therapist: So maybe feel a little more hopeful?
Patient: Yeah.","Okay, so you have a note that says 'I'm less sad, less depressed' and you have a note that says 'I'm feeling hopeful again.' And you have this note that says 'I'm thinking about my life again.' And you have this note that says 'I'm thinking about my job.' And you have this note that says 'I'm thinking about my family.' And you have this note that says 'I'm thinking about my friends.' And you have this note that says 'I'm thinking about my future.' And you have this note that says 'I'm thinking about my past.' And you have this note"
Right. What would help to remind you?,T,I1F4hvfRC50_51,-1.0,0.0,-2.0,0.0,0.0,1.0,-1,0,-2,0,0,1,"Therapist: Less depressed, less sad? Okay, why don't you jot a note down there that reminds you of that.
Patient: I guess I think about if I can get back to that place again, maybe my life will get better, that maybe I could get a job at some point.
Therapist: So maybe feel a little more hopeful?
Patient: Yeah.
Therapist: Sounds good. So do you think that you could do that this week?
Patient: I think so. I mean I think it's still going to be pretty tough to kind of come up with the other side of the argument.","Yeah, it's going to be tough. And I know that this is something that you've been working on for a while, so it's going to take some time to kind of get those thoughts to where you want them to be. And I know that you've been working on this for a while, so it's going to take some time to kind of get those thoughts to where you want them to be. And I know that you've been working on this for a while, so it's going to take some time to kind of get those thoughts to where you want them to be. And I know that you've been working"
So maybe you could review that before you did another thought record?,T,I1F4hvfRC50_53,0.0,0.0,-2.0,0.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: So maybe feel a little more hopeful?
Patient: Yeah.
Therapist: Sounds good. So do you think that you could do that this week?
Patient: I think so. I mean I think it's still going to be pretty tough to kind of come up with the other side of the argument.
Therapist: Right. What would help to remind you?
Patient: I don't know, I guess having this on here was good.","Yeah, it's good to have it written down. And I think that if you could write that down and take a look at thates that you could write that down and take a look at thates that you could write that down and take a look at thates that you could write that down and take a look at thates that you could write that down and take a look at thates that you could write that down and take a look at thates that you could write that down and take a look atcues that you could write that down and take a look atcues that you could write that down and take a"
"Yeah, that would be helpful. I noticed you had some other thoughts there. What was the other thought that you had on there?",T,I1F4hvfRC50_55,0.0,0.0,-2.0,0.0,0.0,2.0,1,0,-2,1,0,2,"Therapist: Sounds good. So do you think that you could do that this week?
Patient: I think so. I mean I think it's still going to be pretty tough to kind of come up with the other side of the argument.
Therapist: Right. What would help to remind you?
Patient: I don't know, I guess having this on here was good.
Therapist: So maybe you could review that before you did another thought record?
Patient: Yeah, I think that might help.",And maybe we could make a note in your journal that you did this thought record today. And then maybe we could make a note too that you reviewed the thought record before you did the journal entry. And maybe we could make a note that you did the thought record before you did the journal entry. And maybe we could make a note too that you did the thought record before you did the journal entry. And maybe we could make a note too that you did the thought record before you did the journal entry. And maybe we could make a note too that you did the thought record before you did the journal entry. And maybe we could make
Let me see that. Notice there's what we call a cognitive error or thinking style. I'm thinking that this type of thought is an 'all-or-none' thinking because you said 'everyone'.,T,I1F4hvfRC50_57,1.0,1.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Right. What would help to remind you?
Patient: I don't know, I guess having this on here was good.
Therapist: So maybe you could review that before you did another thought record?
Patient: Yeah, I think that might help.
Therapist: Yeah, that would be helpful. I noticed you had some other thoughts there. What was the other thought that you had on there?
Patient: That I'm not going to get the job and that everyone else is more qualified.","Okay, so you had the thought that you're not going to get the job. And you had the thought that everyone else is more qualified. And you had the thought that you're going to feel bad about it. And you had the thought that you're going to feel guilty about it. And you had the thought that you're going to feel like a failure. And you had the thought that you're going to feel like a disappointment to your boss. And you had the thought that you're going to feel like a disappointment to your coworkers. And you had the thought that you're going to feel like a disappointment to your family."
Right. But you said here 'everyone is more qualified.' Everyone in the world.,T,I1F4hvfRC50_59,1.0,1.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: So maybe you could review that before you did another thought record?
Patient: Yeah, I think that might help.
Therapist: Yeah, that would be helpful. I noticed you had some other thoughts there. What was the other thought that you had on there?
Patient: That I'm not going to get the job and that everyone else is more qualified.
Therapist: Let me see that. Notice there's what we call a cognitive error or thinking style. I'm thinking that this type of thought is an 'all-or-none' thinking because you said 'everyone'.
Patient: But I've been unemployed for a while...","You've been unemployed for a while, and you're thinking that everyone else is more qualified than you. How about the other side of that coin? What about the possibility that you might be more qualified than some of them?"
Right. So we call that all-or-none thinking. Do you see that?,T,I1F4hvfRC50_61,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Yeah, that would be helpful. I noticed you had some other thoughts there. What was the other thought that you had on there?
Patient: That I'm not going to get the job and that everyone else is more qualified.
Therapist: Let me see that. Notice there's what we call a cognitive error or thinking style. I'm thinking that this type of thought is an 'all-or-none' thinking because you said 'everyone'.
Patient: But I've been unemployed for a while...
Therapist: Right. But you said here 'everyone is more qualified.' Everyone in the world.
Patient: Uh, well maybe not everyone I guess.",You said 'everyone else is more qualified.' How about the person you're talking to right now? How about that person in the world?
So sometimes what we write in this column would be 'all-or-none thinking' for that thought. I'm going to give this sheet to you. Maybe you could review it for homework and see if you have any other types of thinking errors.,T,I1F4hvfRC50_63,1.0,1.0,1.0,1.0,1.0,2.0,1,0,0,1,0,2,"Therapist: Let me see that. Notice there's what we call a cognitive error or thinking style. I'm thinking that this type of thought is an 'all-or-none' thinking because you said 'everyone'.
Patient: But I've been unemployed for a while...
Therapist: Right. But you said here 'everyone is more qualified.' Everyone in the world.
Patient: Uh, well maybe not everyone I guess.
Therapist: Right. So we call that all-or-none thinking. Do you see that?
Patient: Yeah.",And that's what leads to the conclusion that you're not good enough. And that's what leads to the conclusion that you're not a good person. And that's what leads to the conclusion that you're not a good mother. And that's what leads to the conclusion that you're not a good employee. And that's what leads to the conclusion that you're not a good friend. And that's what leads to the conclusion that you're not a good person. And that's what leads to the conclusion that you're not good enough. And that's what leads to the conclusion that you're not good enough. And that's
"Yeah, just read it for homework and then maybe if you notice any types of thinking errors in your thought record you could write them down. Sound good?",T,I1F4hvfRC50_65,-1.0,0.0,-2.0,0.0,0.0,1.0,0,0,-2,1,0,2,"Therapist: Right. But you said here 'everyone is more qualified.' Everyone in the world.
Patient: Uh, well maybe not everyone I guess.
Therapist: Right. So we call that all-or-none thinking. Do you see that?
Patient: Yeah.
Therapist: So sometimes what we write in this column would be 'all-or-none thinking' for that thought. I'm going to give this sheet to you. Maybe you could review it for homework and see if you have any other types of thinking errors.
Patient: So you want me to read that?","Yeah, I want you to read it and see if you can find anything else that you think might be a thinking error. And maybe we could talk about that?"
"Alright, great.",T,I1F4hvfRC50_67,0.0,0.0,-2.0,0.0,0.0,2.0,1,0,0,0,0,2,"Therapist: Right. So we call that all-or-none thinking. Do you see that?
Patient: Yeah.
Therapist: So sometimes what we write in this column would be 'all-or-none thinking' for that thought. I'm going to give this sheet to you. Maybe you could review it for homework and see if you have any other types of thinking errors.
Patient: So you want me to read that?
Therapist: Yeah, just read it for homework and then maybe if you notice any types of thinking errors in your thought record you could write them down. Sound good?
Patient: I can do that.","Okay. I'd like to thank you for taking this time to speak with me. I hope that this has been helpful and that you can take some time to think about this and maybe even write down some of your thoughts. If you have any questions, please don't hesitate to reach out to me. I'd like to thank you for taking this time to speak with me. I hope that this has been helpful and that you can take some time to think about this and maybe even write down some of your thoughts. If you have any questions, please don't hesitate to reach out to me. I'd like to thank you for taking"
