Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"On a scale of one to ten, where one is not important and ten is extremely important, how important is it to you to stop smoking?",T,yNqaUMiU0Dk_21,1.0,1.0,1.0,1.0,1.0,2.0,-1,0,-2,1,0,2,"Therapist: So the way you're presenting it, smoking has been a positive thing in your life.
Patient: Yeah, and I only do it socially.
Therapist: Are there any negative aspects to smoking?
Patient: Everyone knows it's unhealthy, but I don't smoke a lot. I might have a heavy cough on Mondays and Tuesdays, but it's usually gone by Wednesday.
Therapist: So you don't seem like you're too worried about the negative aspects.
Patient: It's unhealthy, but the benefit of being able to meet new people through smoking is better than giving it up for health reasons.",So you feel like you're getting more benefit than harm from smoking.
So not particularly important.,T,yNqaUMiU0Dk_23,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Are there any negative aspects to smoking?
Patient: Everyone knows it's unhealthy, but I don't smoke a lot. I might have a heavy cough on Mondays and Tuesdays, but it's usually gone by Wednesday.
Therapist: So you don't seem like you're too worried about the negative aspects.
Patient: It's unhealthy, but the benefit of being able to meet new people through smoking is better than giving it up for health reasons.
Therapist: On a scale of one to ten, where one is not important and ten is extremely important, how important is it to you to stop smoking?
Patient: Maybe like a two. It would be cool to get rid of the cough, but that's not worth everything else I get from smoking.",So a two is not very important to you. Why a two and not a one?
"On that same scale, how confident are you that you could quit smoking?",T,yNqaUMiU0Dk_25,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: So you don't seem like you're too worried about the negative aspects.
Patient: It's unhealthy, but the benefit of being able to meet new people through smoking is better than giving it up for health reasons.
Therapist: On a scale of one to ten, where one is not important and ten is extremely important, how important is it to you to stop smoking?
Patient: Maybe like a two. It would be cool to get rid of the cough, but that's not worth everything else I get from smoking.
Therapist: So not particularly important.
Patient: No.","On a scale of one to ten, how important is it to you to continue smoking?"
"So stopping smoking is not important to you, but you're fairly confident you could if you decided to.",T,yNqaUMiU0Dk_27,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: On a scale of one to ten, where one is not important and ten is extremely important, how important is it to you to stop smoking?
Patient: Maybe like a two. It would be cool to get rid of the cough, but that's not worth everything else I get from smoking.
Therapist: So not particularly important.
Patient: No.
Therapist: On that same scale, how confident are you that you could quit smoking?
Patient: Probably like an eight or a nine. I gave it up for a month recently and didn't even crave it, but I missed the social aspect, so I started again.","So you were able to quit for a month, but you were missing something important to you to make that hard."
"Based on that, what would be a goal? How could we spend this time so it would be productive?",T,yNqaUMiU0Dk_29,1.0,1.0,1.0,1.0,0.0,2.0,-1,-1,-2,-1,-1,1,"Therapist: So not particularly important.
Patient: No.
Therapist: On that same scale, how confident are you that you could quit smoking?
Patient: Probably like an eight or a nine. I gave it up for a month recently and didn't even crave it, but I missed the social aspect, so I started again.
Therapist: So stopping smoking is not important to you, but you're fairly confident you could if you decided to.
Patient: Yeah.","If you decided to quit, what would you think would happen if you quit?"
To help her understand why smoking works for you. Any other relational goals?,T,yNqaUMiU0Dk_31,-1.0,-1.0,-2.0,1.0,0.0,1.0,-1,-1,-2,1,0,1,"Therapist: On that same scale, how confident are you that you could quit smoking?
Patient: Probably like an eight or a nine. I gave it up for a month recently and didn't even crave it, but I missed the social aspect, so I started again.
Therapist: So stopping smoking is not important to you, but you're fairly confident you could if you decided to.
Patient: Yeah.
Therapist: Based on that, what would be a goal? How could we spend this time so it would be productive?
Patient: I guess it would help to figure out ways to explain to my girlfriend the things I get from smoking so she realizes why I do it.","Okay, so if you could talk to your girlfriend about what smoking means to you, that might help her understand."
Productive communication and productive arguments.,T,yNqaUMiU0Dk_33,-1.0,0.0,-2.0,0.0,0.0,1.0,1,0,-2,1,0,2,"Therapist: So stopping smoking is not important to you, but you're fairly confident you could if you decided to.
Patient: Yeah.
Therapist: Based on that, what would be a goal? How could we spend this time so it would be productive?
Patient: I guess it would help to figure out ways to explain to my girlfriend the things I get from smoking so she realizes why I do it.
Therapist: To help her understand why smoking works for you. Any other relational goals?
Patient: We've been fighting a lot because of the smoking. Maybe figure out ways to communicate better or have productive fights that don't last for days.",So you want to work on conflict resolution with your girlfriend. That's a good goal. How could you work on that?
"One goal would be to illustrate the advantages of smoking to your girlfriend, and another would be to work on your relational style so you can end an argument without feeling like you're at a stalemate.",T,yNqaUMiU0Dk_35,1.0,0.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Based on that, what would be a goal? How could we spend this time so it would be productive?
Patient: I guess it would help to figure out ways to explain to my girlfriend the things I get from smoking so she realizes why I do it.
Therapist: To help her understand why smoking works for you. Any other relational goals?
Patient: We've been fighting a lot because of the smoking. Maybe figure out ways to communicate better or have productive fights that don't last for days.
Therapist: Productive communication and productive arguments.
Patient: Right, yeah.",Any other goals for your relationship with your girlfriend?
Do you want to make those the goals we work on so we can spend this time productively?,T,yNqaUMiU0Dk_37,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0,0,-2,0,0,2,"Therapist: To help her understand why smoking works for you. Any other relational goals?
Patient: We've been fighting a lot because of the smoking. Maybe figure out ways to communicate better or have productive fights that don't last for days.
Therapist: Productive communication and productive arguments.
Patient: Right, yeah.
Therapist: One goal would be to illustrate the advantages of smoking to your girlfriend, and another would be to work on your relational style so you can end an argument without feeling like you're at a stalemate.
Patient: Yeah, I think that would be cool.","Okay, so we'll work on those two goals for next session."
Does that make sense to you?,T,yNqaUMiU0Dk_39,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Productive communication and productive arguments.
Patient: Right, yeah.
Therapist: One goal would be to illustrate the advantages of smoking to your girlfriend, and another would be to work on your relational style so you can end an argument without feeling like you're at a stalemate.
Patient: Yeah, I think that would be cool.
Therapist: Do you want to make those the goals we work on so we can spend this time productively?
Patient: Yeah, I can do that. It's kind of like killing two birds with one stone.",Good. So we'll make those the goal for this session.
"Reflect on some changes you could make to be a more effective communicator, moving from arguments to conversations that have a positive result.",T,yNqaUMiU0Dk_41,-1.0,-1.0,-2.0,0.0,0.0,1.0,-1,0,-2,0,0,1,"Therapist: One goal would be to illustrate the advantages of smoking to your girlfriend, and another would be to work on your relational style so you can end an argument without feeling like you're at a stalemate.
Patient: Yeah, I think that would be cool.
Therapist: Do you want to make those the goals we work on so we can spend this time productively?
Patient: Yeah, I can do that. It's kind of like killing two birds with one stone.
Therapist: Does that make sense to you?
Patient: Yeah.","Okay, so we'll make those the goals for this session."
We'll talk about those different goals and small changes next time we meet.,T,yNqaUMiU0Dk_43,0.0,0.0,-2.0,0.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Do you want to make those the goals we work on so we can spend this time productively?
Patient: Yeah, I can do that. It's kind of like killing two birds with one stone.
Therapist: Does that make sense to you?
Patient: Yeah.
Therapist: Reflect on some changes you could make to be a more effective communicator, moving from arguments to conversations that have a positive result.
Patient: Yeah, that would be cool if we could do that.","Okay, so if you can reflect on that, I'll talk to you next session."
"Thanks for coming in, Kyle.",T,yNqaUMiU0Dk_45,-1.0,-1.0,-2.0,-1.0,0.0,1.0,-1,-1,-2,-1,-1,1,"Therapist: Does that make sense to you?
Patient: Yeah.
Therapist: Reflect on some changes you could make to be a more effective communicator, moving from arguments to conversations that have a positive result.
Patient: Yeah, that would be cool if we could do that.
Therapist: We'll talk about those different goals and small changes next time we meet.
Patient: Alright, sounds good.",Thanks.
