Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Being grounded is getting to a level place. For some people emotions get really intense, like your anxiety. Grounding tries to learn ways to bring that down to a calm place to deal with it.",T,iBp75KNuLb8_21,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: So it sounds like we might need to find something that helps you in the moment.
Patient: Yeah, I want something at the time to help me in the moment because these are things that I can't avoid. I've got to do these group settings with kids at work. I can't change them, so I gotta figure out how to deal with it better.
Therapist: Okay, well would you like to learn a skill?
Patient: Yeah, I am eager to learn something that can make a difference.
Therapist: Okay, well there is something called grounding. Have you heard of that?
Patient: No, just like electricity grounding, you know, that third plug thing. I need to be grounded, that sounds good.","It's a technique to help you manage your emotions. When you're feeling strong emotions, you can focus on your body to calm down. It's like connecting with your body and breathing deeply. Can you tell me about your typical day?"
"I'm going to introduce a grounding technique to you. It involves some deep breathing, closing your eyes, and getting into your senses. I have a script here to read to you. To begin, just relax and be as comfortable as you can. Rest your hands and just breathe. Try deep breathing where your chest rises and you breathe out. Now we're going to use the five senses. Close your eyes, listen to my voice, and notice all the sounds around you. Tell me what you hear.",T,iBp75KNuLb8_23,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Okay, well would you like to learn a skill?
Patient: Yeah, I am eager to learn something that can make a difference.
Therapist: Okay, well there is something called grounding. Have you heard of that?
Patient: No, just like electricity grounding, you know, that third plug thing. I need to be grounded, that sounds good.
Therapist: Being grounded is getting to a level place. For some people emotions get really intense, like your anxiety. Grounding tries to learn ways to bring that down to a calm place to deal with it.
Patient: That sounds good.","There are different ways to do it. One is to touch something that has a lot of texture, like a shirt with buttons. Another is to close your eyes and breathe in and out, noticing the feeling. You can also hum a tune to calm your voice. Try these when you're feeling overwhelmed."
Do you think you noticed that sound before I mentioned it?,T,iBp75KNuLb8_25,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: Okay, well there is something called grounding. Have you heard of that?
Patient: No, just like electricity grounding, you know, that third plug thing. I need to be grounded, that sounds good.
Therapist: Being grounded is getting to a level place. For some people emotions get really intense, like your anxiety. Grounding tries to learn ways to bring that down to a calm place to deal with it.
Patient: That sounds good.
Therapist: I'm going to introduce a grounding technique to you. It involves some deep breathing, closing your eyes, and getting into your senses. I have a script here to read to you. To begin, just relax and be as comfortable as you can. Rest your hands and just breathe. Try deep breathing where your chest rises and you breathe out. Now we're going to use the five senses. Close your eyes, listen to my voice, and notice all the sounds around you. Tell me what you hear.
Patient: I kind of hear my breath. I hear the air coming through the vent, like a constant noise.",Notice the sound of your breath. Notice the air coming in and out. Notice the feeling of your breath on your lips. Notice the air coming in and out of your lungs. Notice the rising and falling of your belly. Notice the feeling of your clothes on your skin. Notice the way the sunlight feels on your skin. Notice the way the air feels on your skin. Notice the way the ground feels under your feet. Notice the way the ground supports you. Notice the way the ground is. Notice the way the air is. Notice the way the sky is. Notice the way the sky supports you. Notice the way the sky is
Let's move on to smell. Do you smell anything in the room?,T,iBp75KNuLb8_27,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Being grounded is getting to a level place. For some people emotions get really intense, like your anxiety. Grounding tries to learn ways to bring that down to a calm place to deal with it.
Patient: That sounds good.
Therapist: I'm going to introduce a grounding technique to you. It involves some deep breathing, closing your eyes, and getting into your senses. I have a script here to read to you. To begin, just relax and be as comfortable as you can. Rest your hands and just breathe. Try deep breathing where your chest rises and you breathe out. Now we're going to use the five senses. Close your eyes, listen to my voice, and notice all the sounds around you. Tell me what you hear.
Patient: I kind of hear my breath. I hear the air coming through the vent, like a constant noise.
Therapist: Do you think you noticed that sound before I mentioned it?
Patient: No, I'm just hearing it now.","Okay. Now notice the feeling of your body. Notice your arms, legs, head, and your face. Notice the feeling of your face. Notice your hair. Notice your body. And now notice the room around you. Notice the objects in the room. Notice the way the light is coming in. And now notice that you are a person with a human experience. You have thoughts, you have feelings, and you are a person who is here in this room with me. You are a person who is present. You are a person who is aware. You are a person who is here. And you are a person who is doing"
Okay. Open your eyes and let's talk about sight. List some things you can see in this room right now.,T,iBp75KNuLb8_29,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: I'm going to introduce a grounding technique to you. It involves some deep breathing, closing your eyes, and getting into your senses. I have a script here to read to you. To begin, just relax and be as comfortable as you can. Rest your hands and just breathe. Try deep breathing where your chest rises and you breathe out. Now we're going to use the five senses. Close your eyes, listen to my voice, and notice all the sounds around you. Tell me what you hear.
Patient: I kind of hear my breath. I hear the air coming through the vent, like a constant noise.
Therapist: Do you think you noticed that sound before I mentioned it?
Patient: No, I'm just hearing it now.
Therapist: Let's move on to smell. Do you smell anything in the room?
Patient: Not really, there's not a lot of scents right now. No flowers or anything, just smelly air.",How about taste? Do you notice anything unusual about the taste of food?
What about the colors of what you see?,T,iBp75KNuLb8_31,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: Do you think you noticed that sound before I mentioned it?
Patient: No, I'm just hearing it now.
Therapist: Let's move on to smell. Do you smell anything in the room?
Patient: Not really, there's not a lot of scents right now. No flowers or anything, just smelly air.
Therapist: Okay. Open your eyes and let's talk about sight. List some things you can see in this room right now.
Patient: I see you, that picture, that sofa, some books and flowers, and that deer thing over there.",Okay. Can you tell me what this is?
"And when you first came here, did you notice those?",T,iBp75KNuLb8_33,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: Let's move on to smell. Do you smell anything in the room?
Patient: Not really, there's not a lot of scents right now. No flowers or anything, just smelly air.
Therapist: Okay. Open your eyes and let's talk about sight. List some things you can see in this room right now.
Patient: I see you, that picture, that sofa, some books and flowers, and that deer thing over there.
Therapist: What about the colors of what you see?
Patient: Blue, red, a lot of beige, and orange. Clashing colors.","Tell me about the different shapes you see in the room. Tell me about the lines. Tell me about the space. Tell me about the movement in the room. Okay, let's talk about sound. Can you hear anything? Tell me about the sound in the room. Okay, let's talk about touch. Can you feel anything? Tell me about the feeling in the room. Okay, let's talk about your body. Tell me about your body. Okay, let's talk about your emotions. Tell me about your emotions. Okay, let's talk about your thought. Tell me about your thought. Okay, let's talk about"
"Next is taste. In other situations you could eat a snack and savor the textures, but even without food you can taste the saliva in your mouth. Are there any tastes from this morning?",T,iBp75KNuLb8_35,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: Okay. Open your eyes and let's talk about sight. List some things you can see in this room right now.
Patient: I see you, that picture, that sofa, some books and flowers, and that deer thing over there.
Therapist: What about the colors of what you see?
Patient: Blue, red, a lot of beige, and orange. Clashing colors.
Therapist: And when you first came here, did you notice those?
Patient: I might have noticed some, but I'm more aware now because I'm focusing on it.",How about the way you're sitting? How does it feel?
"Finally, the sense of touch. Where your hands are right now, what are you feeling?",T,iBp75KNuLb8_37,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: What about the colors of what you see?
Patient: Blue, red, a lot of beige, and orange. Clashing colors.
Therapist: And when you first came here, did you notice those?
Patient: I might have noticed some, but I'm more aware now because I'm focusing on it.
Therapist: Next is taste. In other situations you could eat a snack and savor the textures, but even without food you can taste the saliva in your mouth. Are there any tastes from this morning?
Patient: I had a granola bar, a banana, and some tea. The flavor right now is probably the tea.",And smell? You can smell the tea as you're sitting here now. Are there any other smells?
Put your hands on the couch and describe how it feels.,T,iBp75KNuLb8_39,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: And when you first came here, did you notice those?
Patient: I might have noticed some, but I'm more aware now because I'm focusing on it.
Therapist: Next is taste. In other situations you could eat a snack and savor the textures, but even without food you can taste the saliva in your mouth. Are there any tastes from this morning?
Patient: I had a granola bar, a banana, and some tea. The flavor right now is probably the tea.
Therapist: Finally, the sense of touch. Where your hands are right now, what are you feeling?
Patient: I was feeling my hands because I cross my fingers.",What are you feeling in your hands?
"Find something else, like your phone, and describe that.",T,iBp75KNuLb8_41,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Next is taste. In other situations you could eat a snack and savor the textures, but even without food you can taste the saliva in your mouth. Are there any tastes from this morning?
Patient: I had a granola bar, a banana, and some tea. The flavor right now is probably the tea.
Therapist: Finally, the sense of touch. Where your hands are right now, what are you feeling?
Patient: I was feeling my hands because I cross my fingers.
Therapist: Put your hands on the couch and describe how it feels.
Patient: It feels solid and soft. It feels secure and comfortable.",How about the space around you? Tell me about it.
What about the paper there?,T,iBp75KNuLb8_43,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Finally, the sense of touch. Where your hands are right now, what are you feeling?
Patient: I was feeling my hands because I cross my fingers.
Therapist: Put your hands on the couch and describe how it feels.
Patient: It feels solid and soft. It feels secure and comfortable.
Therapist: Find something else, like your phone, and describe that.
Patient: This is hard, but it has a cushy case on it.",How about the way it feels to hold it? Tell me about it.
"Now, for a moment, get comfortable again and close your eyes. Take a deep breath three times. With your eyes closed, come up with a statement you can say to yourself when you're feeling anxiety. Something like 'I'll be okay.' Say it out loud.",T,iBp75KNuLb8_45,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Put your hands on the couch and describe how it feels.
Patient: It feels solid and soft. It feels secure and comfortable.
Therapist: Find something else, like your phone, and describe that.
Patient: This is hard, but it has a cushy case on it.
Therapist: What about the paper there?
Patient: Silky, smooth, bendable, thin, and slick.",What about the fabric on the back of your shirt? Tell me about it.
Say your statement out loud.,T,iBp75KNuLb8_47,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Find something else, like your phone, and describe that.
Patient: This is hard, but it has a cushy case on it.
Therapist: What about the paper there?
Patient: Silky, smooth, bendable, thin, and slick.
Therapist: Now, for a moment, get comfortable again and close your eyes. Take a deep breath three times. With your eyes closed, come up with a statement you can say to yourself when you're feeling anxiety. Something like 'I'll be okay.' Say it out loud.
Patient: Something encouraging, like 'you can do it' or 'I will be okay.'","Okay, write it down. Now, open your eyes and read the statement to me."
Say it with confidence.,T,iBp75KNuLb8_49,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: What about the paper there?
Patient: Silky, smooth, bendable, thin, and slick.
Therapist: Now, for a moment, get comfortable again and close your eyes. Take a deep breath three times. With your eyes closed, come up with a statement you can say to yourself when you're feeling anxiety. Something like 'I'll be okay.' Say it out loud.
Patient: Something encouraging, like 'you can do it' or 'I will be okay.'
Therapist: Say your statement out loud.
Patient: I can do it.","Okay. Now, open your eyes and take a deep breath. I'd like you to write that statement on a piece of paper for us. We'll take a moment to write it together."
Open your eyes. We went through each sense as a distraction to focus your mind on details and help you calm down. It's important to breathe through it. How was that for you?,T,iBp75KNuLb8_51,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Now, for a moment, get comfortable again and close your eyes. Take a deep breath three times. With your eyes closed, come up with a statement you can say to yourself when you're feeling anxiety. Something like 'I'll be okay.' Say it out loud.
Patient: Something encouraging, like 'you can do it' or 'I will be okay.'
Therapist: Say your statement out loud.
Patient: I can do it.
Therapist: Say it with confidence.
Patient: I can do it!",How does it feel to say it? How does it feel to believe it? Tell me about it.
Was there a certain sense you found most helpful?,T,iBp75KNuLb8_53,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Say your statement out loud.
Patient: I can do it.
Therapist: Say it with confidence.
Patient: I can do it!
Therapist: Open your eyes. We went through each sense as a distraction to focus your mind on details and help you calm down. It's important to breathe through it. How was that for you?
Patient: It did calm me down. I was getting revved up talking about what makes me anxious, but I forgot about it focusing on my senses. It got my mind off of that and onto something else.",It's important to focus on the present moment. You can always come back to the thought later. How is it now? How are you feeling? Tell me about it.
"Think about how we can use this when you're driving. You can't close your eyes, so what senses can you use?",T,iBp75KNuLb8_55,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Say it with confidence.
Patient: I can do it!
Therapist: Open your eyes. We went through each sense as a distraction to focus your mind on details and help you calm down. It's important to breathe through it. How was that for you?
Patient: It did calm me down. I was getting revved up talking about what makes me anxious, but I forgot about it focusing on my senses. It got my mind off of that and onto something else.
Therapist: Was there a certain sense you found most helpful?
Patient: Probably what I'm seeing and hearing. Those two and feeling seem most helpful.",We can write those down for you. How about the other senses? Can you describe what you see and hear?
"Also, the sound of the road and cars going by.",T,iBp75KNuLb8_57,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Open your eyes. We went through each sense as a distraction to focus your mind on details and help you calm down. It's important to breathe through it. How was that for you?
Patient: It did calm me down. I was getting revved up talking about what makes me anxious, but I forgot about it focusing on my senses. It got my mind off of that and onto something else.
Therapist: Was there a certain sense you found most helpful?
Patient: Probably what I'm seeing and hearing. Those two and feeling seem most helpful.
Therapist: Think about how we can use this when you're driving. You can't close your eyes, so what senses can you use?
Patient: Seeing, obviously, and feeling the wheel. I could listen to more soothing music instead of NPR to help me calm down.",You could also think about the worst-case scenario and how you've survived similar situations before. How about the sense of smell? Can you identify any scents?
"With sight, focus on the car in front of you instead of being distracted by cars behind you.",T,iBp75KNuLb8_59,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Was there a certain sense you found most helpful?
Patient: Probably what I'm seeing and hearing. Those two and feeling seem most helpful.
Therapist: Think about how we can use this when you're driving. You can't close your eyes, so what senses can you use?
Patient: Seeing, obviously, and feeling the wheel. I could listen to more soothing music instead of NPR to help me calm down.
Therapist: Also, the sound of the road and cars going by.
Patient: The music might help me more because hearing just the cars might make me nervous. I'll try music.",It's a great idea to try it out. We'll write it down and give you the list. We'll also look at how to manage the time and make sure it fits into your schedule. How's it feel to tell me about these thoughts?
What about when you're taking a test? What senses can we tap into there?,T,iBp75KNuLb8_61,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Think about how we can use this when you're driving. You can't close your eyes, so what senses can you use?
Patient: Seeing, obviously, and feeling the wheel. I could listen to more soothing music instead of NPR to help me calm down.
Therapist: Also, the sound of the road and cars going by.
Patient: The music might help me more because hearing just the cars might make me nervous. I'll try music.
Therapist: With sight, focus on the car in front of you instead of being distracted by cars behind you.
Patient: Okay.","With sound, focus on the music and the feeling of the seat. Observe your body and the space around you. Notice the sensation of the seat under your body. Observe the space around you and breathe into it. Notice the music and the feeling of the seat. Observe the space around you and breathe into it. Notice the music and the feeling of the seat. Observe the space around you and breathe into it. Notice the music and the feeling of the seat. Observe the space around you and breathe into it. Notice the music and the feeling of the seat. Observe the space around you and breathe into it"
"Try to tap into hearing. Don't think about the function of typing, just the feel of the keyboard to be aware that it's there.",T,iBp75KNuLb8_63,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Also, the sound of the road and cars going by.
Patient: The music might help me more because hearing just the cars might make me nervous. I'll try music.
Therapist: With sight, focus on the car in front of you instead of being distracted by cars behind you.
Patient: Okay.
Therapist: What about when you're taking a test? What senses can we tap into there?
Patient: Looking at the questions, feeling the pen or the keyboard, and hearing the quiet or the vent.",How about when you're in a meeting? What are you really noticing? What are your senses picking up?
"Next time you feel anxiety, try this. You can even take a five-minute break and dedicate one minute to each sense. Do it before you start a drive or a test. Remember your statement, 'I can do this.'",T,iBp75KNuLb8_65,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: With sight, focus on the car in front of you instead of being distracted by cars behind you.
Patient: Okay.
Therapist: What about when you're taking a test? What senses can we tap into there?
Patient: Looking at the questions, feeling the pen or the keyboard, and hearing the quiet or the vent.
Therapist: Try to tap into hearing. Don't think about the function of typing, just the feel of the keyboard to be aware that it's there.
Patient: Okay, being aware that it is there.","What about the sense of smell? Can you notice what you're smelling? And touch, notice the different parts of your body. Notice the different layers of clothing. Notice the way it feels to touch things. And notice the way it feels to be touched. Okay. And notice the way it feels to be touched. Okay. And notice the way it feels to be touched. Okay. And notice the way it feels to be touched. Okay. And notice the way it feels to be touched. Okay. And notice the way it feels to be touched. Okay. And notice the way it feels to be touched. Okay. And notice"
When is the next time you could do this?,T,iBp75KNuLb8_67,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: What about when you're taking a test? What senses can we tap into there?
Patient: Looking at the questions, feeling the pen or the keyboard, and hearing the quiet or the vent.
Therapist: Try to tap into hearing. Don't think about the function of typing, just the feel of the keyboard to be aware that it's there.
Patient: Okay, being aware that it is there.
Therapist: Next time you feel anxiety, try this. You can even take a five-minute break and dedicate one minute to each sense. Do it before you start a drive or a test. Remember your statement, 'I can do this.'
Patient: I can do this! Say it with gusto. I can do this.",You can do this. Repeat it after me. I can do this. How does it feel to say it aloud? How does it feel to repeat it?
"How about before you even leave, while you're sitting in your car?",T,iBp75KNuLb8_69,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Try to tap into hearing. Don't think about the function of typing, just the feel of the keyboard to be aware that it's there.
Patient: Okay, being aware that it is there.
Therapist: Next time you feel anxiety, try this. You can even take a five-minute break and dedicate one minute to each sense. Do it before you start a drive or a test. Remember your statement, 'I can do this.'
Patient: I can do this! Say it with gusto. I can do this.
Therapist: When is the next time you could do this?
Patient: I have to drive home today, and I have a test next week. I drive every day, so I can try that.","Great. Try it out and see how it goes. If you have any questions, feel free to ask me. Thank you for sharing your experience."
"That sounds like a good plan. We'll talk next week and see how it goes. Different situations might not need all the senses, so just focus on what calms you down.",T,iBp75KNuLb8_71,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Next time you feel anxiety, try this. You can even take a five-minute break and dedicate one minute to each sense. Do it before you start a drive or a test. Remember your statement, 'I can do this.'
Patient: I can do this! Say it with gusto. I can do this.
Therapist: When is the next time you could do this?
Patient: I have to drive home today, and I have a test next week. I drive every day, so I can try that.
Therapist: How about before you even leave, while you're sitting in your car?
Patient: I'll take a few minutes in the parking lot to go through the senses, put on music, and say 'I can do it' before I proceed.",How about the time between when you leave and when you return? Do you think about it?
Thank you for coming in today.,T,iBp75KNuLb8_73,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: When is the next time you could do this?
Patient: I have to drive home today, and I have a test next week. I drive every day, so I can try that.
Therapist: How about before you even leave, while you're sitting in your car?
Patient: I'll take a few minutes in the parking lot to go through the senses, put on music, and say 'I can do it' before I proceed.
Therapist: That sounds like a good plan. We'll talk next week and see how it goes. Different situations might not need all the senses, so just focus on what calms you down.
Patient: Sounds good.",Thanks for taking the time. We'll meet again next week. Bye-bye.
